
#v3
1495838341.495379 2017-05-27T11:51:31.300Z G  43.329170 -71.608643 452.099752 0.000 0.000 0.0 *
1495838545.001094 2017-05-27T11:54:54.000Z A 710  0.471  0.626  0.824 -0.079  0.110  0.431  9.336  9.607  9.846 *
1495838546.000314 2017-05-27T11:54:55.000Z A 712  0.431  0.638  0.863 -0.118  0.107  0.314  9.140  9.601  9.846 *
1495838547.001283 2017-05-27T11:54:56.000Z A 701  0.431  0.635  0.863 -0.079  0.118  0.392  9.375  9.611  9.846 *
1495838548.000698 2017-05-27T11:54:57.000Z A 712  0.431  0.625  0.902 -0.118  0.110  0.275  9.258  9.612  9.885 *
1495838549.000607 2017-05-27T11:54:58.000Z A 700  0.314  0.623  0.902 -0.079  0.109  0.314  9.258  9.596  9.846 *
1495838550.001080 2017-05-27T11:54:59.000Z A 701  0.431  0.629  0.863 -0.196  0.110  0.353  9.336  9.603  9.846 *
1495838551.000359 2017-05-27T11:55:00.000Z A 714  0.431  0.629  0.863 -0.118  0.117  0.275  9.336  9.602  9.846 *
1495838552.001400 2017-05-27T11:55:01.000Z A 693  0.431  0.628  0.824 -0.079  0.106  0.353  9.258  9.590  9.846 *
1495838553.000421 2017-05-27T11:55:02.000Z A 711  0.431  0.629  0.784 -0.118  0.115  0.314  9.297  9.604  9.964 *
1495838554.000363 2017-05-27T11:55:03.000Z A 708  0.431  0.631  0.824 -0.157  0.107  0.235  9.297  9.592  9.807 *
1495838555.001491 2017-05-27T11:55:04.000Z A 693  0.392  0.624  0.824 -0.079  0.110  0.275  9.297  9.611  9.924 *
1495838556.000335 2017-05-27T11:55:05.000Z A 705  0.353  0.635  0.863 -0.157  0.097  0.314  9.258  9.598  9.846 *
1495838557.001502 2017-05-27T11:55:06.000Z A 696  0.353  0.626  0.824 -0.079  0.109  0.314  9.297  9.604  9.885 *
1495838557.616888 2017-05-27T11:55:07.000Z G  43.329155 -71.608617 430.118124 7.154 0.033 126.5 *
1495838558.000423 2017-05-27T11:55:07.000Z A 707  0.392  0.622  0.941 -0.118  0.115  0.314  9.258  9.597  9.846 *
1495838559.000420 2017-05-27T11:55:08.000Z A 712  0.431  0.627  0.863 -0.039  0.114  0.353  9.297  9.603  9.846 *
1495838560.001311 2017-05-27T11:55:09.000Z A 707  0.471  0.629  0.863 -0.079  0.108  0.314  9.336  9.610  9.885 *
1495838561.000724 2017-05-27T11:55:10.000Z A 711  0.431  0.625  0.824 -0.079  0.111  0.275  9.297  9.605  9.846 *
1495838562.001136 2017-05-27T11:55:11.000Z A 699  0.431  0.626  0.863 -0.157  0.114  0.275  9.297  9.589  9.885 *
1495838563.001132 2017-05-27T11:55:12.000Z A 713  0.392  0.630  0.902 -0.039  0.111  0.314  9.297  9.598  9.885 *
1495838564.001502 2017-05-27T11:55:13.000Z A 698  0.392  0.614  0.824 -0.039  0.117  0.353  9.297  9.599  9.924 *
1495838565.000801 2017-05-27T11:55:14.000Z A 700  0.392  0.629  0.824 -0.079  0.108  0.353  9.218  9.597  9.885 *
1495838566.000761 2017-05-27T11:55:15.000Z A 711  0.392  0.629  0.902 -0.039  0.104  0.275  9.258  9.599  9.885 *
1495838567.000875 2017-05-27T11:55:16.000Z A 701  0.431  0.621  0.981 -0.118  0.110  0.353  9.297  9.589  9.846 *
1495838568.000770 2017-05-27T11:55:17.000Z A 693  0.431  0.632  0.863 -0.157  0.104  0.275  9.297  9.601  9.885 *
1495838569.000412 2017-05-27T11:55:18.000Z A 710  0.431  0.631  0.824 -0.079  0.118  0.431  9.336  9.603  9.885 *
1495838570.001079 2017-05-27T11:55:19.000Z A 713  0.431  0.632  0.824 -0.118  0.113  0.314  9.375  9.600  9.885 *
1495838571.001212 2017-05-27T11:55:20.000Z A 712  0.392  0.625  0.863 -0.196  0.103  0.314  9.336  9.599  9.885 *
1495838572.000668 2017-05-27T11:55:21.000Z A 697  0.392  0.632  0.824 -0.118  0.102  0.275  9.297  9.606  9.885 *
1495838573.001230 2017-05-27T11:55:22.000Z A 710  0.392  0.623  0.824 -0.157  0.111  0.314  9.218  9.607  10.003 *
1495838574.000234 2017-05-27T11:55:23.000Z A 712  0.431  0.634  0.824 -0.079  0.106  0.353  9.336  9.600  9.885 *
1495838575.001285 2017-05-27T11:55:24.000Z A 714  0.314  0.626  0.824 -0.079  0.114  0.353  9.140  9.591  9.885 *
1495838576.001408 2017-05-27T11:55:25.000Z A 712  0.431  0.631  0.941 -0.079  0.109  0.314  9.336  9.605  9.885 *
1495838577.000851 2017-05-27T11:55:26.000Z A 701  0.471  0.625  0.902 -0.157  0.111  0.392  9.297  9.606  9.846 *
1495838578.000425 2017-05-27T11:55:27.000Z A 712  0.353  0.626  0.863 -0.235  0.103  0.353  9.297  9.607  9.964 *
1495838579.001445 2017-05-27T11:55:28.000Z A 707  0.431  0.626  0.902 -0.196  0.094  0.314  9.258  9.595  9.924 *
1495838580.000893 2017-05-27T11:55:29.000Z A 713  0.392  0.629  0.824 -0.196  0.108  0.314  9.218  9.601  9.885 *
1495838581.000230 2017-05-27T11:55:30.000Z A 712  0.431  0.628  0.863 -0.235  0.105  0.314  9.140  9.607  9.885 *
1495838582.001247 2017-05-27T11:55:31.000Z A 699  0.392  0.634  0.902 -0.079  0.103  0.314  9.297  9.600  9.885 *
1495838583.001509 2017-05-27T11:55:32.000Z A 684  0.392  0.627  0.941 -0.118  0.106  0.314  9.140  9.593  9.964 *
1495838584.000433 2017-05-27T11:55:33.000Z A 701  0.392  0.623  0.824 -0.118  0.106  0.314  9.375  9.609  9.924 *
1495838585.000931 2017-05-27T11:55:34.000Z A 710  0.392  0.628  0.863 -0.039  0.108  0.353  9.258  9.592  9.885 *
1495838586.000927 2017-05-27T11:55:35.000Z A 708  0.392  0.625  0.863 -0.196  0.106  0.314  9.336  9.612  9.964 *
1495838587.000333 2017-05-27T11:55:36.000Z A 702  0.353  0.627  0.824 -0.079  0.110  0.314  9.179  9.601  9.846 *
1495838588.001332 2017-05-27T11:55:37.000Z A 710  0.431  0.628  0.863 -0.079  0.117  0.353  9.218  9.594  10.003 *
1495838589.000960 2017-05-27T11:55:38.000Z A 712  0.392  0.627  0.824 -0.079  0.108  0.275  9.297  9.605  9.846 *
1495838590.001275 2017-05-27T11:55:39.000Z A 709  0.431  0.620  0.863 -0.039  0.118  0.392  9.336  9.601  9.885 *
1495838591.000947 2017-05-27T11:55:40.000Z A 711  0.392  0.620  0.824 -0.079  0.110  0.353  9.297  9.597  9.807 *
1495838592.000777 2017-05-27T11:55:41.000Z A 701  0.392  0.640  0.863 -0.118  0.105  0.275  9.179  9.603  9.885 *
1495838593.001271 2017-05-27T11:55:42.000Z A 708  0.353  0.631  0.824 -0.196  0.107  0.353  9.258  9.598  9.885 *
1495838594.001249 2017-05-27T11:55:43.000Z A 711  0.392  0.612  0.863 -0.118  0.107  0.314  9.297  9.602  9.885 *
1495838595.001283 2017-05-27T11:55:44.000Z A 712  0.431  0.624  0.824 -0.118  0.115  0.392  9.258  9.599  9.924 *
1495838596.001571 2017-05-27T11:55:45.000Z A 692  0.392  0.637  0.863 -0.039  0.113  0.275  9.375  9.601  10.003 *
1495838597.001075 2017-05-27T11:55:46.000Z A 700  0.392  0.625  0.863 -0.079  0.110  0.275  9.140  9.601  9.885 *
1495838598.000483 2017-05-27T11:55:47.000Z A 705  0.431  0.635  0.863 -0.079  0.116  0.314  9.218  9.609  9.846 *
1495838599.000907 2017-05-27T11:55:48.000Z A 712  0.431  0.619  0.863 -0.079  0.111  0.314  9.336  9.610  9.846 *
1495838600.001503 2017-05-27T11:55:49.000Z A 711  0.431  0.622  0.824 -0.079  0.121  0.314  9.297  9.591  9.846 *
1495838601.001418 2017-05-27T11:55:50.000Z A 707  0.392  0.620  0.902 -0.118  0.114  0.314  9.179  9.610  9.846 *
1495838602.000582 2017-05-27T11:55:51.000Z A 695  0.471  0.626  0.824 -0.157  0.110  0.353  9.336  9.597  9.964 *
1495838603.000970 2017-05-27T11:55:52.000Z A 713  0.431  0.631  0.902 -0.118  0.112  0.431  9.336  9.590  9.885 *
1495838604.001467 2017-05-27T11:55:53.000Z A 703  0.431  0.631  0.824 -0.079  0.103  0.353  9.297  9.606  9.964 *
1495838605.001311 2017-05-27T11:55:54.000Z A 703  0.431  0.634  0.824 -0.157  0.102  0.314  9.336  9.599  9.846 *
1495838606.000626 2017-05-27T11:55:55.000Z A 711  0.392  0.621  0.863 -0.079  0.121  0.392  9.179  9.600  9.885 *
1495838607.000388 2017-05-27T11:55:56.000Z A 698  0.353  0.619  0.824 -0.196  0.098  0.275  9.297  9.615  9.964 *
1495838608.001286 2017-05-27T11:55:57.000Z A 712  0.431  0.628  0.824 -0.039  0.116  0.353  9.297  9.611  9.964 *
1495838609.000423 2017-05-27T11:55:58.000Z A 693  0.431  0.628  0.863 -0.157  0.108  0.314  9.258  9.602  9.885 *
1495838610.000602 2017-05-27T11:55:59.000Z A 711  0.392  0.623  0.941 -0.079  0.119  0.392  9.297  9.601  9.964 *
1495838611.001516 2017-05-27T11:56:00.000Z A 712  0.431  0.629  0.824 -0.039  0.118  0.353  9.218  9.588  9.846 *
1495838612.000885 2017-05-27T11:56:01.000Z A 698  0.392  0.622  0.863 -0.079  0.115  0.314  9.297  9.611  9.885 *
1495838613.000745 2017-05-27T11:56:02.000Z A 710  0.431  0.627  0.863 -0.039  0.117  0.353  9.336  9.601  9.885 *
1495838614.001363 2017-05-27T11:56:03.000Z A 711  0.392  0.627  0.824 -0.235  0.112  0.275  9.297  9.602  9.964 *
1495838615.000666 2017-05-27T11:56:04.000Z A 711  0.431  0.631  0.902 -0.039  0.121  0.392  9.336  9.600  9.807 *
1495838616.001296 2017-05-27T11:56:05.000Z A 711  0.353  0.614  0.863 -0.235  0.112  0.314  9.258  9.609  9.885 *
1495838617.000482 2017-05-27T11:56:06.000Z A 696  0.431  0.627  0.824 -0.118  0.114  0.275  9.258  9.608  9.846 *
1495838617.635850 2017-05-27T11:56:07.000Z G  43.329145 -71.608587 439.960644 8.757 0.032 114.6 *
1495838618.001006 2017-05-27T11:56:07.000Z A 709  0.353  0.625  0.902 -0.039  0.115  0.275  9.258  9.602  9.846 *
1495838619.001469 2017-05-27T11:56:08.000Z A 708  0.392  0.627  0.824 -0.118  0.111  0.392  9.218  9.595  9.846 *
1495838620.000947 2017-05-27T11:56:09.000Z A 710  0.431  0.626  0.902 -0.079  0.106  0.275  9.375  9.600  9.885 *
1495838621.001261 2017-05-27T11:56:10.000Z A 709  0.431  0.628  0.824 -0.079  0.110  0.275  9.336  9.589  9.885 *
1495838622.000624 2017-05-27T11:56:11.000Z A 700  0.471  0.625  0.863 -0.079  0.109  0.314  9.297  9.602  9.807 *
1495838623.001512 2017-05-27T11:56:12.000Z A 705  0.353  0.630  0.863 -0.039  0.108  0.353  9.336  9.597  9.924 *
1495838624.000357 2017-05-27T11:56:13.000Z A 700  0.392  0.616  0.902 -0.079  0.115  0.275  9.297  9.593  9.846 *
1495838625.000695 2017-05-27T11:56:14.000Z A 698  0.353  0.616  0.863 -0.079  0.117  0.314  9.258  9.601  9.846 *
1495838626.000867 2017-05-27T11:56:15.000Z A 708  0.471  0.629  0.863 -0.079  0.103  0.392  9.336  9.614  9.924 *
1495838627.001515 2017-05-27T11:56:16.000Z A 702  0.471  0.637  0.863 -0.039  0.111  0.314  9.297  9.599  9.807 *
1495838628.001367 2017-05-27T11:56:17.000Z A 710  0.431  0.630  0.941 -0.157  0.109  0.314  9.297  9.608  9.885 *
1495838629.000775 2017-05-27T11:56:18.000Z A 707  0.392  0.629  0.863 -0.079  0.111  0.353  9.414  9.607  9.846 *
1495838630.000928 2017-05-27T11:56:19.000Z A 708  0.431  0.634  0.784 -0.118  0.109  0.314  9.336  9.597  9.846 *
1495838631.000676 2017-05-27T11:56:20.000Z A 712  0.471  0.629  0.824 -0.039  0.106  0.275  9.297  9.588  9.885 *
1495838632.001279 2017-05-27T11:56:21.000Z A 696  0.392  0.636  0.824 -0.157  0.118  0.392  9.297  9.596  9.885 *
1495838633.000477 2017-05-27T11:56:22.000Z A 709  0.353  0.625  0.784 -0.079  0.119  0.314  9.375  9.602  9.846 *
1495838634.001425 2017-05-27T11:56:23.000Z A 694  0.431  0.631  0.784 -0.039  0.121  0.314  9.336  9.591  9.964 *
1495838635.000488 2017-05-27T11:56:24.000Z A 698  0.471  0.632  0.863 -0.118  0.111  0.314  9.336  9.603  9.885 *
1495838636.000620 2017-05-27T11:56:25.000Z A 711  0.392  0.630  0.941 -0.118  0.113  0.314  9.336  9.589  9.807 *
1495838637.000719 2017-05-27T11:56:26.000Z A 697  0.353  0.622  0.824 -0.079  0.107  0.314  9.297  9.589  9.846 *
1495838638.000650 2017-05-27T11:56:27.000Z A 712  0.392  0.616  0.824 -0.039  0.118  0.275  9.336  9.600  9.846 *
1495838639.000938 2017-05-27T11:56:28.000Z A 707  0.431  0.627  0.824 -0.118  0.120  0.314  9.336  9.598  9.846 *
1495838640.001050 2017-05-27T11:56:29.000Z A 694  0.392  0.632  0.824 -0.118  0.110  0.353  9.218  9.609  9.924 *
1495838641.001071 2017-05-27T11:56:30.000Z A 710  0.392  0.634  0.863 -0.157  0.104  0.353  9.258  9.598  9.846 *
1495838642.000972 2017-05-27T11:56:31.000Z A 699  0.353  0.622  0.824 -0.079  0.113  0.314  9.336  9.597  9.846 *
1495838643.001014 2017-05-27T11:56:32.000Z A 710  0.431  0.620  0.784 -0.196  0.108  0.314  9.258  9.590  9.807 *
1495838644.001284 2017-05-27T11:56:33.000Z A 712  0.431  0.621  0.824 -0.079  0.122  0.314  9.336  9.588  9.846 *
1495838645.001367 2017-05-27T11:56:34.000Z A 705  0.392  0.625  0.902 -0.118  0.106  0.314  9.297  9.591  9.846 *
1495838646.000869 2017-05-27T11:56:35.000Z A 714  0.471  0.635  0.902 -0.039  0.113  0.431  9.258  9.611  9.885 *
1495838647.000711 2017-05-27T11:56:36.000Z A 698  0.392  0.625  0.863 -0.079  0.107  0.314  9.061  9.602  9.964 *
1495838648.000658 2017-05-27T11:56:37.000Z A 712  0.431  0.616  0.824 -0.079  0.114  0.275  9.336  9.602  9.846 *
1495838649.001404 2017-05-27T11:56:38.000Z A 708  0.353  0.631  0.902 -0.079  0.119  0.353  9.297  9.599  9.924 *
1495838650.001232 2017-05-27T11:56:39.000Z A 700  0.431  0.634  0.981 -0.079  0.106  0.275  9.297  9.589  9.885 *
1495838651.001355 2017-05-27T11:56:40.000Z A 712  0.392  0.625  0.824 -0.079  0.107  0.275  9.297  9.598  9.846 *
1495838652.000855 2017-05-27T11:56:41.000Z A 696  0.431  0.636  0.863 -0.079  0.122  0.353  9.297  9.597  9.846 *
1495838653.000238 2017-05-27T11:56:42.000Z A 713  0.431  0.639  0.863 -0.079  0.111  0.314  9.297  9.592  9.846 *
1495838654.000739 2017-05-27T11:56:43.000Z A 712  0.431  0.637  0.902 -0.039  0.111  0.314  9.336  9.597  9.846 *
1495838655.000866 2017-05-27T11:56:44.000Z A 712  0.431  0.629  0.824 -0.118  0.115  0.353  9.297  9.600  9.846 *
1495838656.000747 2017-05-27T11:56:45.000Z A 696  0.431  0.634  0.902 -0.235  0.110  0.314  9.336  9.602  9.885 *
1495838657.000517 2017-05-27T11:56:46.000Z A 699  0.392  0.625  0.824 -0.039  0.119  0.275  9.258  9.600  9.885 *
1495838658.000854 2017-05-27T11:56:47.000Z A 708  0.431  0.629  0.863 -0.157  0.108  0.314  9.297  9.598  9.846 *
1495838659.001576 2017-05-27T11:56:48.000Z A 713  0.431  0.629  0.902 -0.039  0.117  0.314  9.375  9.602  9.846 *
1495838660.000398 2017-05-27T11:56:49.000Z A 708  0.431  0.628  0.863 -0.079  0.112  0.275  9.297  9.597  9.846 *
1495838661.001416 2017-05-27T11:56:50.000Z A 712  0.392  0.625  0.824 -0.157  0.121  0.314  9.336  9.600  9.885 *
1495838662.001566 2017-05-27T11:56:51.000Z A 697  0.353  0.630  0.784 -0.118  0.101  0.275  9.297  9.604  9.885 *
1495838663.000712 2017-05-27T11:56:52.000Z A 712  0.392  0.622  0.824 -0.079  0.116  0.353  9.336  9.591  9.807 *
1495838664.000976 2017-05-27T11:56:53.000Z A 710  0.431  0.635  0.824 -0.118  0.114  0.314  9.258  9.600  9.885 *
1495838665.000876 2017-05-27T11:56:54.000Z A 711  0.431  0.621  0.902 -0.079  0.118  0.314  9.375  9.611  9.846 *
1495838666.001425 2017-05-27T11:56:55.000Z A 701  0.392  0.617  0.863 -0.118  0.109  0.392  9.179  9.604  9.846 *
1495838667.001318 2017-05-27T11:56:56.000Z A 692  0.392  0.628  0.863 -0.079  0.112  0.353  9.297  9.597  9.885 *
1495838668.000633 2017-05-27T11:56:57.000Z A 712  0.392  0.632  0.784 -0.039  0.122  0.392  9.258  9.599  9.885 *
1495838669.000656 2017-05-27T11:56:58.000Z A 693  0.431  0.642  0.863 -0.118  0.109  0.353  9.375  9.601  9.964 *
1495838670.000687 2017-05-27T11:56:59.000Z A 711  0.431  0.631  0.824 -0.118  0.103  0.314  9.297  9.603  9.924 *
1495838671.001240 2017-05-27T11:57:00.000Z A 713  0.392  0.640  0.863 -0.157  0.117  0.510  9.336  9.605  9.885 *
1495838672.001532 2017-05-27T11:57:01.000Z A 702  0.431  0.633  0.902 -0.079  0.109  0.353  9.336  9.602  10.003 *
1495838673.000716 2017-05-27T11:57:02.000Z A 707  0.431  0.622  0.824 -0.079  0.113  0.314  9.336  9.592  9.846 *
1495838674.000964 2017-05-27T11:57:03.000Z A 713  0.392  0.629  0.824 -0.157  0.105  0.275  9.297  9.600  9.964 *
1495838675.000778 2017-05-27T11:57:04.000Z A 712  0.392  0.631  0.824 -0.118  0.106  0.314  9.297  9.611  9.964 *
1495838676.001429 2017-05-27T11:57:05.000Z A 713  0.314  0.624  0.863 -0.118  0.113  0.353  9.336  9.594  9.846 *
1495838677.001264 2017-05-27T11:57:06.000Z A 699  0.314  0.618  0.863 -0.039  0.107  0.314  9.258  9.597  9.846 *
1495838677.576075 2017-05-27T11:57:07.000Z G  43.329123 -71.608590 440.616812 7.954 0.024 186.4 *
1495838678.001294 2017-05-27T11:57:07.000Z A 708  0.431  0.630  0.824 -0.079  0.115  0.353  9.336  9.603  9.924 *
1495838679.000792 2017-05-27T11:57:08.000Z A 711  0.392  0.623  0.784 -0.157  0.119  0.314  9.297  9.577  9.807 *
1495838680.001397 2017-05-27T11:57:09.000Z A 713  0.431  0.626  0.863 -0.118  0.115  0.353  9.336  9.600  9.846 *
1495838681.001433 2017-05-27T11:57:10.000Z A 709  0.431  0.630  0.981 -0.079  0.118  0.392  9.258  9.590  9.846 *
1495838682.001420 2017-05-27T11:57:11.000Z A 699  0.392  0.632  0.863 -0.314  0.110  0.314  9.297  9.600  9.964 *
1495838683.001417 2017-05-27T11:57:12.000Z A 711  0.431  0.637  0.941 -0.079  0.104  0.353  9.258  9.604  9.885 *
1495838684.001507 2017-05-27T11:57:13.000Z A 691  0.431  0.622  0.941 -0.118  0.112  0.314  9.218  9.595  9.885 *
1495838685.001585 2017-05-27T11:57:14.000Z A 701  0.431  0.635  0.863 -0.157  0.115  0.314  9.336  9.601  9.846 *
1495838686.001055 2017-05-27T11:57:15.000Z A 703  0.353  0.624  0.824 -0.039  0.107  0.392  9.375  9.593  9.885 *
1495838687.000693 2017-05-27T11:57:16.000Z A 697  0.431  0.630  0.902 -0.079  0.114  0.275  9.375  9.593  9.885 *
1495838688.001135 2017-05-27T11:57:17.000Z A 706  0.392  0.622  0.784 -0.157  0.109  0.235  9.297  9.603  9.885 *
1495838689.000266 2017-05-27T11:57:18.000Z A 710  0.471  0.629  0.824 -0.157  0.110  0.314  9.258  9.592  9.885 *
1495838690.001562 2017-05-27T11:57:19.000Z A 710  0.471  0.631  0.824 -0.118  0.108  0.275  9.375  9.610  9.807 *
1495838691.000992 2017-05-27T11:57:20.000Z A 710  0.392  0.627  0.863 -0.118  0.111  0.275  9.258  9.605  9.846 *
1495838692.000766 2017-05-27T11:57:21.000Z A 693  0.392  0.627  0.902 -0.157  0.121  0.353  9.297  9.605  9.924 *
1495838693.000829 2017-05-27T11:57:22.000Z A 712  0.314  0.632  0.824 -0.039  0.114  0.392  9.336  9.594  9.846 *
1495838694.000834 2017-05-27T11:57:23.000Z A 713  0.471  0.621  0.824 -0.079  0.115  0.314  9.297  9.603  9.846 *
1495838695.000999 2017-05-27T11:57:24.000Z A 714  0.471  0.631  0.863 -0.118  0.106  0.353  9.297  9.574  9.807 *
1495838696.000862 2017-05-27T11:57:25.000Z A 708  0.431  0.628  0.863 -0.039  0.119  0.392  9.218  9.596  9.885 *
1495838697.000924 2017-05-27T11:57:26.000Z A 698  0.431  0.622  0.824 -0.079  0.116  0.314  9.297  9.593  9.885 *
1495838698.000494 2017-05-27T11:57:27.000Z A 693  0.431  0.623  0.824 -0.118  0.118  0.275  9.375  9.599  9.885 *
1495838699.001013 2017-05-27T11:57:28.000Z A 713  0.392  0.628  0.824 -0.157  0.120  0.314  9.258  9.595  9.846 *
1495838700.001565 2017-05-27T11:57:29.000Z A 700  0.431  0.625  0.784 -0.118  0.109  0.314  9.375  9.607  9.964 *
1495838701.001502 2017-05-27T11:57:30.000Z A 701  0.431  0.636  0.863 -0.157  0.111  0.392  9.336  9.595  9.964 *
1495838702.000718 2017-05-27T11:57:31.000Z A 699  0.392  0.645  0.902 -0.157  0.108  0.353  9.336  9.592  9.924 *
1495838703.001201 2017-05-27T11:57:32.000Z A 707  0.471  0.623  0.824 -0.118  0.116  0.353  9.218  9.610  9.924 *
1495838704.000746 2017-05-27T11:57:33.000Z A 710  0.431  0.632  0.784 -0.079  0.117  0.275  9.297  9.612  9.846 *
1495838705.001186 2017-05-27T11:57:34.000Z A 712  0.392  0.623  0.784 -0.118  0.109  0.314  9.336  9.608  9.885 *
1495838706.000956 2017-05-27T11:57:35.000Z A 704  0.353  0.627  0.824 -0.079  0.116  0.353  9.297  9.590  9.885 *
1495838707.000703 2017-05-27T11:57:36.000Z A 702  0.392  0.629  0.902 -0.079  0.107  0.275  9.258  9.610  9.924 *
1495838708.000490 2017-05-27T11:57:37.000Z A 712  0.431  0.621  0.824 -0.079  0.107  0.275  9.258  9.591  9.885 *
1495838709.000607 2017-05-27T11:57:38.000Z A 707  0.392  0.616  0.824 -0.079  0.112  0.314  9.336  9.591  9.964 *
1495838710.000879 2017-05-27T11:57:39.000Z A 710  0.431  0.636  0.902 -0.118  0.116  0.392  9.297  9.585  9.885 *
1495838711.000823 2017-05-27T11:57:40.000Z A 710  0.392  0.623  0.824 -0.196  0.113  0.314  9.375  9.592  9.885 *
1495838712.000721 2017-05-27T11:57:41.000Z A 700  0.431  0.634  0.863 -0.118  0.102  0.275  9.336  9.596  9.846 *
1495838713.000826 2017-05-27T11:57:42.000Z A 708  0.471  0.637  0.824 -0.079  0.109  0.314  9.297  9.598  9.885 *
1495838714.001248 2017-05-27T11:57:43.000Z A 693  0.392  0.632  0.784 -0.039  0.117  0.275  9.218  9.596  9.846 *
1495838715.001601 2017-05-27T11:57:44.000Z A 703  0.431  0.632  0.863 -0.196  0.111  0.314  9.375  9.606  9.885 *
1495838716.001024 2017-05-27T11:57:45.000Z A 696  0.392  0.630  0.863 -0.039  0.111  0.353  9.336  9.591  9.807 *
1495838717.001570 2017-05-27T11:57:46.000Z A 701  0.431  0.622  0.824 -0.079  0.111  0.353  9.297  9.605  9.885 *
1495838718.000837 2017-05-27T11:57:47.000Z A 706  0.471  0.613  0.941 -0.039  0.105  0.275  9.297  9.588  9.807 *
1495838719.001289 2017-05-27T11:57:48.000Z A 710  0.471  0.625  0.824 -0.157  0.120  0.431  9.297  9.592  9.846 *
1495838720.001153 2017-05-27T11:57:49.000Z A 710  0.392  0.626  0.824 -0.118  0.108  0.314  9.179  9.594  9.846 *
1495838721.001147 2017-05-27T11:57:50.000Z A 710  0.431  0.617  0.824 -0.079  0.112  0.314  9.336  9.604  9.846 *
1495838722.000926 2017-05-27T11:57:51.000Z A 695  0.431  0.630  0.824 -0.039  0.117  0.314  9.336  9.595  9.807 *
1495838723.001034 2017-05-27T11:57:52.000Z A 713  0.471  0.635  0.941 -0.039  0.120  0.353  9.336  9.597  9.885 *
1495838724.001193 2017-05-27T11:57:53.000Z A 710  0.392  0.618  0.824 -0.079  0.116  0.275  9.336  9.608  9.846 *
1495838725.001230 2017-05-27T11:57:54.000Z A 711  0.392  0.637  0.941 -0.039  0.125  0.314  9.258  9.606  10.003 *
1495838726.000496 2017-05-27T11:57:55.000Z A 709  0.431  0.633  0.824 -0.039  0.116  0.275  9.375  9.590  9.885 *
1495838727.001063 2017-05-27T11:57:56.000Z A 682  0.431  0.638  0.902 -0.157  0.111  0.314  9.297  9.597  9.885 *
1495838728.000993 2017-05-27T11:57:57.000Z A 708  0.431  0.631  0.824 -0.039  0.113  0.275  9.258  9.596  9.924 *
1495838729.000500 2017-05-27T11:57:58.000Z A 712  0.392  0.623  0.784 -0.039  0.108  0.431  9.336  9.588  9.846 *
1495838730.001332 2017-05-27T11:57:59.000Z A 706  0.353  0.628  0.863 -0.079  0.116  0.314  9.258  9.597  9.807 *
1495838731.000320 2017-05-27T11:58:00.000Z A 710  0.431  0.629  0.902 -0.196  0.113  0.275  9.258  9.606  9.846 *
1495838732.001171 2017-05-27T11:58:01.000Z A 697  0.431  0.624  0.863 -0.118  0.105  0.314  9.061  9.590  9.924 *
1495838733.000857 2017-05-27T11:58:02.000Z A 712  0.431  0.627  0.863 -0.118  0.106  0.314  9.297  9.592  9.846 *
1495838734.000343 2017-05-27T11:58:03.000Z A 700  0.431  0.628  0.824 -0.157  0.112  0.275  9.336  9.597  9.807 *
