
#v3
2017-10-06T13:53:26.000Z G  43.329218 -71.608590 400.262480 0.00 0 54 *
2017-10-06T13:53:29.000Z A 1  0.000  1.569  1.569  0.000  1.647  1.647  0.000  8.434  8.434 *
2017-10-06T17:42:25.000Z A 841 -5.806  0.435  5.570 -4.786  0.219  4.393  0.824  9.481  20.045 *
2017-10-06T17:42:26.000Z A 819 -4.472  0.492  5.727 -4.433  0.180  7.688 -7.257  9.596  20.045 *
2017-10-06T17:42:27.000Z G  43.436518 -71.593593 486.548572 0.01 6 172 *
2017-10-06T17:42:27.000Z A 840 -3.609  0.449  6.825 -3.805  0.242  5.256  1.608  9.533  20.045 *
2017-10-06T17:42:27.000Z A 840 -3.766  0.371  5.884 -4.511  0.148  6.982 -16.083  9.264  20.045 *
2017-10-06T17:42:29.000Z A 818 -6.786  0.492  10.709 -3.530  0.274  6.865 -1.334  9.317  20.045 *
2017-10-06T17:42:30.000Z G  43.436358 -71.593568 485.892404 0.01 6 172 *
2017-10-06T17:42:30.000Z A 839 -3.766  0.418  4.393 -2.864  0.140  2.942 -1.059  9.555  20.045 *
2017-10-06T17:42:31.000Z A 814 -6.276  0.498  8.904 -8.198  0.153  6.159 -5.688  9.524  20.045 *
2017-10-06T17:42:32.000Z A 841 -2.314  0.516  6.551 -2.510  0.199  3.648 -0.510  9.524  20.045 *
2017-10-06T17:42:32.000Z A 839 -4.864  0.467  6.982 -3.060  0.207  4.001 -0.745  9.493  20.045 *
2017-10-06T17:42:33.000Z G  43.436193 -71.593540 486.876656 0.01 6 173 *
2017-10-06T17:42:34.000Z A 798 -4.864  0.488  6.433 -9.414  0.146  6.394 -0.706  9.615  20.045 *
2017-10-06T17:42:35.000Z A 839 -1.844  0.451  7.767 -2.785  0.132  4.707 -0.745  9.576  18.476 *
2017-10-06T17:42:36.000Z G  43.436028 -71.593512 487.860908 0.01 7 173 *
2017-10-06T17:42:36.000Z A 814 -3.609  0.477  6.276 -4.276  0.167  4.433 -2.432  9.368  20.045 *
2017-10-06T17:42:37.000Z A 837 -5.335  0.461  12.788 -10.277  0.204  8.120 -3.217  9.412  20.045 *
2017-10-06T17:42:37.000Z A 837 -3.648  0.352  5.531 -5.139  0.195  5.256 -2.118  9.589  20.045 *
2017-10-06T17:42:39.000Z G  43.435865 -71.593488 487.860908 0.01 7 173 *
2017-10-06T17:42:39.000Z A 818 -3.923  0.486  6.276 -7.178  0.183  6.786 -2.864  9.304  20.045 *
2017-10-06T17:42:40.000Z A 841 -2.942  0.497  5.727 -4.197  0.163  10.356  0.471  9.595  20.045 *
2017-10-06T17:42:41.000Z A 810 -4.707  0.599  7.845 -4.433  0.306  12.278 -8.434  9.249  20.045 *
2017-10-06T17:42:42.000Z G  43.435700 -71.593460 488.845160 0.01 6 173 *
2017-10-06T17:42:42.000Z A 839 -4.864  0.410  8.238 -6.237  0.237  9.297 -2.942  9.389  20.045 *
2017-10-06T17:42:42.000Z A 840 -3.413  0.441  6.668 -4.982  0.185  5.884 -2.550  9.363  20.045 *
2017-10-06T17:42:44.000Z A 819 -2.824  0.534  13.298 -6.080  0.163  7.218 -0.235  9.516  20.045 *
2017-10-06T17:42:45.000Z G  43.435538 -71.593437 489.501328 0.01 6 172 *
2017-10-06T17:42:45.000Z A 842 -5.217  0.457  7.963 -5.060  0.194  6.080 -0.510  9.493  20.045 *
2017-10-06T17:42:46.000Z A 816 -8.002  0.490  17.417 -3.491  0.281  6.316 -6.472  9.443  20.045 *
2017-10-06T17:42:47.000Z A 839 -6.276  0.591  8.002 -6.590  0.181  7.571 -5.335  9.199  20.045 *
2017-10-06T17:42:47.000Z A 816 -4.158  0.460  8.669 -4.276  0.225  11.729 -0.981  9.392  20.045 *
2017-10-06T17:42:48.000Z G  43.435375 -71.593412 490.485580 0.01 6 173 *
2017-10-06T17:42:49.000Z A 814 -9.297  0.495  14.632 -12.906  0.363  18.633 -7.532  9.304  20.045 *
2017-10-06T17:42:50.000Z A 840 -4.354  0.380  6.355 -4.903  0.197  4.943 -1.412  9.419  20.045 *
2017-10-06T17:42:51.000Z G  43.435213 -71.593385 491.469832 0.01 6 172 *
2017-10-06T17:42:51.000Z A 812 -3.883  0.474  10.160 -6.237  0.180  4.825 -2.432  9.382  20.045 *
2017-10-06T17:42:52.000Z A 840 -4.315  0.407  7.845 -6.825  0.134  11.062 -4.119  9.271  20.045 *
2017-10-06T17:42:52.000Z A 841 -3.570  0.438  5.492 -5.962  0.162  3.295 -1.961  9.560  20.045 *
2017-10-06T17:42:54.000Z G  43.435050 -71.593360 491.797916 0.01 6 172 *
2017-10-06T17:42:54.000Z A 814 -5.178  0.528  11.533 -7.296  0.143  6.276 -3.177  9.246  20.045 *
2017-10-06T17:42:55.000Z A 840 -5.060  0.528  5.217 -3.727  0.183  7.610 -1.922  9.540  20.045 *
2017-10-06T17:42:56.000Z A 817 -4.707  0.512  12.200 -6.355  0.212  12.239 -8.944  9.211  20.045 *
2017-10-06T17:42:57.000Z G  43.434893 -71.593330 490.813664 0.01 6 174 *
2017-10-06T17:42:57.000Z A 840 -10.826  0.496  10.748 -4.707  0.219  8.081 -1.138  9.290  20.045 *
2017-10-06T17:42:57.000Z A 836 -2.864  0.435  3.805 -3.020  0.191  4.786 -0.314  9.564  20.045 *
2017-10-06T17:42:59.000Z A 823 -4.237  0.563  8.395 -6.982  0.255  9.807 -6.551  9.292  20.045 *
2017-10-06T17:43:00.000Z G  43.434733 -71.593310 490.813664 0.01 6 173 *
2017-10-06T17:43:00.000Z A 818 -3.295  0.425  6.041 -3.570  0.179  4.786  1.020  9.448  20.045 *
2017-10-06T17:43:01.000Z A 813 -13.612  0.388  20.045 -20.084  0.299  15.848 -11.180  8.835  20.045 *
2017-10-06T17:43:02.000Z A 841 -4.472  0.506  5.649 -6.472  0.182  3.923 -0.431  9.469  20.045 *
2017-10-06T17:43:02.000Z A 837 -3.256  0.373  7.885 -4.590  0.219  7.924 -16.632  9.407  20.045 *
2017-10-06T17:43:03.000Z G  43.434573 -71.593290 489.829412 0.01 6 173 *
2017-10-06T17:43:04.000Z A 822 -4.511  0.570  16.005 -5.727  0.271  6.394 -4.197  9.192  20.045 *
2017-10-06T17:43:05.000Z A 840 -3.805  0.458  6.590 -3.413  0.302  11.611 -1.569  9.467  20.045 *
2017-10-06T17:43:06.000Z G  43.434413 -71.593267 489.829412 0.01 6 174 *
2017-10-06T17:43:06.000Z A 807 -19.731  0.386  8.355 -5.609  0.179  6.041 -5.845  9.417  20.045 *
2017-10-06T17:43:07.000Z A 838 -3.334  0.455  5.727 -2.746  0.221  5.727  1.961  9.602  20.045 *
2017-10-06T17:43:07.000Z A 837 -4.080  0.398  7.963 -5.492  0.073  6.237 -9.767  9.382  20.045 *
2017-10-06T17:43:09.000Z G  43.434255 -71.593242 489.501328 0.01 6 173 *
2017-10-06T17:43:09.000Z A 822 -4.590  0.568  7.414 -5.884  0.056  6.551 -9.061  9.313  20.045 *
2017-10-06T17:43:10.000Z A 842 -6.159  0.327  6.629 -4.433  0.042  7.806 -2.432  9.392  20.045 *
2017-10-06T17:43:11.000Z A 814 -4.746  0.354  10.630 -5.256  0.238  18.907 -7.296  9.469  20.045 *
2017-10-06T17:43:12.000Z G  43.434100 -71.593220 488.517076 0.01 6 173 *
2017-10-06T17:43:12.000Z A 839 -4.315  0.203  5.021 -6.629  0.106  6.002 -0.039  9.473  20.045 *
2017-10-06T17:43:12.000Z A 834 -7.218  0.414  7.845 -9.218  0.162  10.983 -6.786  8.897  20.045 *
2017-10-06T17:43:14.000Z A 818 -17.299  0.315  20.045 -20.084  0.053  12.553 -19.927  8.798  20.045 *
2017-10-06T17:43:15.000Z G  43.433953 -71.593198 487.860908 0.01 6 173 *
2017-10-06T17:43:15.000Z A 840 -4.158  0.441  5.021 -4.550  0.075  5.766  1.059  9.398  20.045 *
2017-10-06T17:43:16.000Z A 793 -5.021  0.217  6.590 -3.844  0.111  4.590 -1.334  9.621  20.045 *
2017-10-06T17:43:17.000Z A 839 -6.316  0.346  6.747 -9.571  0.159  6.355 -2.510  9.398  20.045 *
2017-10-06T17:43:17.000Z A 829 -4.197  0.384  9.218 -8.630 -0.122  9.258 -9.101  9.416  20.045 *
2017-10-06T17:43:19.000Z G  43.433772 -71.593168 487.204740 0.01 5 173 *
2017-10-06T17:43:19.000Z A 829 -2.824  0.341  6.159 -3.923 -0.222  3.334  1.687  9.492  19.456 *
2017-10-06T17:43:20.000Z A 840 -4.903  0.388  7.767 -6.041  0.037  4.433 -0.628  9.525  20.045 *
2017-10-06T17:43:21.000Z A 813 -1.922  0.363  4.001 -2.942 -0.600  1.647  4.707  9.541  13.925 *
2017-10-06T17:43:22.000Z A 837 -4.040  0.458  3.805 -4.080 -0.253  2.981 -0.471  9.503  20.045 *
2017-10-06T17:43:22.000Z A 838 -2.942  0.407  4.550 -4.825  0.103  4.825  1.647  9.533  20.045 *
2017-10-06T17:43:24.000Z G  43.433625 -71.593143 486.876656 0.01 2 173 *
2017-10-06T17:43:24.000Z A 821 -3.020  0.473  4.393 -2.628  0.467  7.139  2.785  9.543  17.064 *
2017-10-06T17:43:25.000Z A 840 -6.551  0.548  9.964 -5.492  0.731  8.669 -1.412  9.655  20.045 *
2017-10-06T17:43:26.000Z A 812 -5.413  0.549  7.767 -3.413  0.589  6.159 -2.158  9.409  20.045 *
2017-10-06T17:43:27.000Z A 840 -3.452  0.381  4.354 -3.805  0.329  4.354  2.354  9.571  17.887 *
2017-10-06T17:43:27.000Z A 835 -5.452  0.620  8.904 -6.316  0.183  8.591 -4.197  9.464  20.045 *
2017-10-06T17:43:29.000Z A 820 -3.373  0.475  5.766 -4.511  0.481  5.452 -0.235  9.500  20.045 *
2017-10-06T17:43:30.000Z G  43.433462 -71.593122 486.548572 0.01 4 173 *
2017-10-06T17:43:30.000Z A 840 -5.727  0.564  6.982 -5.099  0.863  11.140 -8.041  9.347  20.045 *
2017-10-06T17:43:31.000Z A 814 -3.413  0.532  7.688 -4.707  0.471  5.962  0.588  9.609  20.045 *
2017-10-06T17:43:32.000Z A 841 -3.177  0.592  4.786 -3.923  0.581  4.786  1.451  9.523  20.045 *
2017-10-06T17:43:32.000Z A 811 -3.687  0.549  11.454 -5.413  0.695  13.219 -1.883  9.436  20.045 *
2017-10-06T17:43:34.000Z G  43.433298 -71.593090 486.220488 0.01 6 172 *
2017-10-06T17:43:34.000Z A 828 -5.452  0.568  9.101 -6.904  0.506  10.826 -5.452  9.316  20.045 *
2017-10-06T17:43:35.000Z A 841 -4.040  0.607  7.571 -4.746  0.457  12.043 -4.119  9.408  20.045 *
2017-10-06T17:43:36.000Z A 810 -4.354  0.621  10.277 -7.335  0.639  6.786 -7.100  9.107  20.045 *
2017-10-06T17:43:37.000Z G  43.433143 -71.593068 487.204740 0.01 7 174 *
2017-10-06T17:43:37.000Z A 839 -4.393  0.568  10.591 -5.923 -0.026  5.413 -1.373  9.483  20.045 *
2017-10-06T17:43:37.000Z A 836 -3.883  0.602  4.903 -4.668  0.104  5.531 -0.079  9.597  20.045 *
2017-10-06T17:43:39.000Z A 821 -3.805  0.591  6.512 -3.687  0.197  4.746 -2.550  9.422  20.045 *
2017-10-06T17:43:40.000Z G  43.432982 -71.593042 489.829412 0.01 6 172 *
2017-10-06T17:43:40.000Z A 841 -3.805  0.551  4.982 -6.316  0.148  4.393 -5.021  9.563  20.045 *
2017-10-06T17:43:41.000Z A 813 -8.002  0.533  14.671 -4.472  0.341  9.964 -7.335  9.416  20.045 *
2017-10-06T17:43:42.000Z A 838 -4.080  0.593  10.199 -7.375  0.227  6.512 -3.334  9.345  20.045 *
2017-10-06T17:43:42.000Z A 829 -4.158  0.571  5.806 -3.727  0.363  5.727 -0.471  9.526  20.045 *
2017-10-06T17:43:43.000Z G  43.432832 -71.593023 491.141748 0.01 6 180 *
2017-10-06T17:43:44.000Z A 826 -5.335  0.636  11.572 -13.494  0.234  6.551 -3.177  9.359  20.045 *
2017-10-06T17:43:45.000Z A 840 -4.001  0.578  12.043 -4.433  0.264  5.609 -12.121  9.482  20.045 *
2017-10-06T17:43:46.000Z G  43.432662 -71.592995 492.126000 0.01 7 175 *
2017-10-06T17:43:46.000Z A 814 -5.178  0.487  8.355 -2.864  0.357  4.393 -0.118  9.560  20.045 *
2017-10-06T17:43:47.000Z A 823 -3.648  0.726  9.101 -4.864  0.361  10.473 -5.178  9.311  20.045 *
2017-10-06T17:43:48.000Z A 824 -2.864  0.643  6.080 -5.139  0.241  5.374 -1.059  9.435  20.045 *
2017-10-06T17:43:49.000Z G  43.432490 -71.592967 492.126000 0.01 7 170 *
2017-10-06T17:43:49.000Z A 837 -4.354  0.568  11.886 -5.531  0.250  5.296 -4.433  9.569  20.045 *
2017-10-06T17:43:50.000Z A 839 -5.492  0.539  7.061 -4.040  0.254  5.099 -7.688  9.288  20.045 *
2017-10-06T17:43:51.000Z A 813 -4.001  0.467  8.159 -4.354  0.257  4.590 -0.196  9.566  20.045 *
2017-10-06T17:43:52.000Z G  43.432302 -71.592942 492.126000 0.01 7 176 *
2017-10-06T17:43:52.000Z A 836 -3.844  0.531  8.081 -3.766  0.261  4.001 -2.471  9.392  20.045 *
2017-10-06T17:43:52.000Z A 828 -3.923  0.548  8.983 -5.452  0.198  4.786 -4.982  9.483  20.045 *
2017-10-06T17:43:54.000Z A 828 -6.472  0.568  9.454 -7.178  0.361  17.181 -5.923  9.376  20.045 *
2017-10-06T17:43:55.000Z G  43.432108 -71.592907 490.485580 0.01 8 171 *
2017-10-06T17:43:55.000Z A 840 -2.471  0.579  5.021 -3.020  0.220  4.080  0.863  9.647  20.045 *
2017-10-06T17:43:56.000Z A 815 -4.433  0.424  6.080 -3.766  0.311  5.335 -2.236  9.347  20.045 *
2017-10-06T17:43:57.000Z A 841 -4.786  0.537  4.001 -3.687  0.208  3.962 -1.098  9.479  20.045 *
2017-10-06T17:43:57.000Z A 824 -4.040  0.320  4.707 -4.629  0.338  5.688 -2.942  9.527  20.045 *
2017-10-06T17:43:58.000Z G  43.431915 -71.592873 488.845160 0.01 8 172 *
2017-10-06T17:43:59.000Z A 829 -4.629  0.327  7.885 -8.198  0.246  8.748 -3.766  9.217  20.045 *
2017-10-06T17:44:00.000Z A 841 -6.747  0.507  15.181 -7.610  0.313  8.904 -15.573  9.017  20.045 *
2017-10-06T17:44:01.000Z G  43.431727 -71.592840 484.908152 0.01 7 172 *
2017-10-06T17:44:01.000Z A 813 -7.022  0.424  15.808 -8.316  0.186  13.886 -17.966  8.248  20.045 *
2017-10-06T17:44:02.000Z A 824 -10.042  0.496  11.023 -7.335  0.364  20.045 -8.473  8.772  20.045 *
2017-10-06T17:44:02.000Z A 836 -5.649  0.407  7.963 -11.572  0.295  19.143 -14.671  9.183  20.045 *
2017-10-06T17:44:04.000Z G  43.431540 -71.592807 485.236236 0.01 7 175 *
2017-10-06T17:44:04.000Z A 820 -4.040  0.371  7.257 -4.119  0.329  10.356 -1.059  9.670  20.045 *
2017-10-06T17:44:05.000Z A 836 -2.314  0.555  6.080 -3.334  0.284  3.609  0.902  9.395  20.045 *
2017-10-06T17:44:06.000Z A 816 -7.414  0.463  10.944 -7.610  0.281  5.256 -2.079  9.399  20.045 *
2017-10-06T17:44:07.000Z G  43.431347 -71.592777 484.908152 0.01 8 172 *
2017-10-06T17:44:07.000Z A 840 -4.158  0.554  5.649 -4.393  0.250  5.296 -1.177  9.439  20.045 *
2017-10-06T17:44:07.000Z A 823 -4.197  0.515  7.061 -5.845  0.346  7.845 -0.628  9.499  20.045 *
2017-10-06T17:44:09.000Z A 830 -5.806  0.447  6.551 -5.492  0.300  4.825 -5.923  9.295  20.045 *
2017-10-06T17:44:10.000Z G  43.431155 -71.592743 485.892404 0.01 8 169 *
2017-10-06T17:44:10.000Z A 840 -5.374  0.600  6.080 -7.335  0.276  7.453 -14.788  9.539  20.045 *
2017-10-06T17:44:11.000Z A 813 -5.452  0.604  10.983 -6.394  0.271  5.374 -1.491  9.506  20.045 *
2017-10-06T17:44:12.000Z A 840 -4.080  0.485  8.591 -4.550  0.339  14.985 -3.373  9.359  20.045 *
2017-10-06T17:44:12.000Z A 830 -6.825  0.598  7.845 -5.962  0.329  5.060 -3.217  9.452  20.045 *
2017-10-06T17:44:13.000Z G  43.430965 -71.592713 485.564320 0.01 8 174 *
2017-10-06T17:44:14.000Z A 822 -8.591  0.531  6.747 -4.825  0.392  6.747 -6.002  9.477  20.045 *
2017-10-06T17:44:15.000Z A 823 -3.295  0.502  3.766 -3.177  0.294  5.923  1.569  9.432  18.829 *
2017-10-06T17:44:16.000Z G  43.430773 -71.592682 486.548572 0.01 8 173 *
2017-10-06T17:44:16.000Z A 812 -5.217  0.548  7.649 -7.022  0.190  5.139 -2.158  9.554  20.045 *
2017-10-06T17:44:17.000Z A 841 -3.530  0.550  5.570 -6.590  0.307  4.629 -1.608  9.499  20.045 *
2017-10-06T17:44:17.000Z A 828 -3.805  0.490  6.786 -3.530  0.307  3.844  1.177  9.523  20.045 *
2017-10-06T17:44:19.000Z G  43.430582 -71.592652 488.188992 0.01 7 169 *
2017-10-06T17:44:19.000Z A 831 -3.413  0.543  6.041 -3.648  0.322  4.550 -6.159  9.537  20.045 *
2017-10-06T17:44:20.000Z A 838 -3.530  0.519  6.355 -2.942  0.278  3.805  2.314  9.531  20.045 *
2017-10-06T17:44:21.000Z A 818 -5.923  0.547  5.609 -4.746  0.263  5.923 -1.530  9.478  20.045 *
2017-10-06T17:44:22.000Z G  43.430400 -71.592615 488.517076 0.01 7 171 *
2017-10-06T17:44:22.000Z A 842 -3.962  0.579  5.766 -6.629  0.274  4.315  1.412  9.477  20.045 *
2017-10-06T17:44:22.000Z A 832 -4.511  0.506  9.297 -6.747  0.246  5.492 -5.178  9.252  20.045 *
2017-10-06T17:44:24.000Z A 821 -5.021  0.515  10.395 -6.080  0.250  3.766 -1.334  9.524  20.045 *
2017-10-06T17:44:25.000Z G  43.430203 -71.592588 490.813664 0.01 7 173 *
2017-10-06T17:44:25.000Z A 838 -3.609  0.471  4.315 -3.256  0.306  3.491  3.099  9.481  18.358 *
2017-10-06T17:44:26.000Z A 815 -4.825  0.543  11.925 -6.865  0.330  6.943 -2.628  9.450  20.045 *
2017-10-06T17:44:27.000Z A 841 -6.472  0.626  14.122 -6.747  0.300  5.178 -6.943  9.283  20.045 *
2017-10-06T17:44:27.000Z A 825 -4.590  0.565  5.806 -8.944  0.285  7.335 -9.767  9.622  20.045 *
2017-10-06T17:44:28.000Z G  43.430007 -71.592563 492.782168 0.01 8 171 *
2017-10-06T17:44:29.000Z A 830 -2.236  0.561  5.492 -3.413  0.267  5.688 -1.491  9.475  20.045 *
2017-10-06T17:44:30.000Z A 821 -19.417  0.637  16.161 -18.123  0.409  20.045 -2.746  9.225  20.045 *
2017-10-06T17:44:31.000Z G  43.429813 -71.592535 493.110252 0.01 8 174 *
2017-10-06T17:44:31.000Z A 814 -4.001  0.591  7.100 -11.572  0.273  16.710 -18.868  9.336  20.045 *
2017-10-06T17:44:32.000Z A 842 -3.648  0.575  8.238 -3.177  0.311  4.668  0.000  9.412  20.045 *
2017-10-06T17:44:32.000Z A 826 -12.709  0.687  17.534 -9.454  0.265  16.358 -7.885  9.337  20.045 *
2017-10-06T17:44:34.000Z G  43.429622 -71.592508 493.110252 0.01 8 174 *
2017-10-06T17:44:34.000Z A 829 -9.101  0.712  7.100 -6.629  0.313  9.414 -7.728  9.363  20.045 *
2017-10-06T17:44:35.000Z A 840 -6.237  0.633  6.590 -11.062  0.261  8.473 -6.237  9.417  20.045 *
2017-10-06T17:44:36.000Z A 815 -3.727  0.525  6.551 -11.062  0.188  5.413 -1.804  9.421  20.045 *
2017-10-06T17:44:37.000Z G  43.429440 -71.592480 491.469832 0.01 7 174 *
2017-10-06T17:44:37.000Z A 838 -4.982  0.605  8.669 -5.139  0.356  9.179 -0.941  9.317  20.045 *
2017-10-06T17:44:37.000Z A 825 -5.452  0.646  5.884 -8.512  0.224  4.001  0.549  9.484  20.045 *
2017-10-06T17:44:39.000Z A 833 -3.570  0.536  4.825 -4.001  0.251  7.453 -0.549  9.560  20.045 *
2017-10-06T17:44:40.000Z G  43.429250 -71.592457 491.469832 0.01 8 172 *
2017-10-06T17:44:40.000Z A 842 -4.315  0.646  7.375 -5.139  0.299  5.962  0.275  9.457  20.045 *
2017-10-06T17:44:41.000Z A 816 -4.864  0.690  10.473 -7.845  0.337  19.143 -19.260  9.343  20.045 *
2017-10-06T17:44:42.000Z A 840 -2.432  0.658  4.472 -3.883  0.399  5.452 -4.943  9.558  20.045 *
2017-10-06T17:44:42.000Z A 824 -16.475  0.491  10.709 -4.001  0.422  9.571 -12.553  9.126  20.045 *
2017-10-06T17:44:43.000Z G  43.429060 -71.592423 490.813664 0.01 8 171 *
2017-10-06T17:44:44.000Z A 827 -3.727  0.676  7.139 -3.883  0.241  4.629 -4.119  9.456  20.045 *
2017-10-06T17:44:45.000Z A 824 -3.766  0.610  10.826 -4.746  0.314  5.884 -7.492  9.498  20.045 *
2017-10-06T17:44:46.000Z G  43.428870 -71.592395 488.845160 0.01 8 173 *
2017-10-06T17:44:46.000Z A 817 -3.727  0.585  5.727 -4.903  0.331  9.846 -5.335  9.432  20.045 *
2017-10-06T17:44:47.000Z A 838 -7.492  0.570  10.630 -7.296  0.242  15.534 -3.138  9.491  20.045 *
2017-10-06T17:44:47.000Z A 822 -5.217  0.594  8.120 -3.138  0.378  10.042 -0.275  9.396  20.045 *
2017-10-06T17:44:49.000Z G  43.428680 -71.592367 486.876656 0.01 8 174 *
2017-10-06T17:44:49.000Z A 832 -2.510  0.497  5.099 -2.589  0.347  4.550  1.530  9.430  20.045 *
2017-10-06T17:44:50.000Z A 841 -3.491  0.543  13.690 -7.885  0.334  13.533 -9.885  9.361  20.045 *
2017-10-06T17:44:51.000Z A 816 -4.433  0.491  4.158 -5.060  0.274  5.766 -0.784  9.574  20.045 *
2017-10-06T17:44:52.000Z G  43.428488 -71.592333 485.564320 0.01 7 175 *
2017-10-06T17:44:52.000Z A 841 -5.099  0.573  11.533 -7.453  0.285  7.335 -0.706  9.447  20.045 *
2017-10-06T17:44:52.000Z A 821 -3.217  0.415  6.316 -4.668  0.300  4.629 -0.706  9.582  20.045 *
2017-10-06T17:44:54.000Z A 832 -5.570  0.506  5.570 -3.217  0.306  8.591 -9.611  9.399  20.045 *
2017-10-06T17:44:55.000Z G  43.428300 -71.592302 479.986892 0.01 7 172 *
2017-10-06T17:44:55.000Z A 840 -4.550  0.422  6.237 -5.296  0.360  6.159 -3.962  9.345  20.045 *
2017-10-06T17:44:56.000Z A 819 -5.217  0.492  8.355 -3.413  0.345  5.296  1.491  9.489  20.045 *
2017-10-06T17:44:57.000Z A 840 -4.315  0.511  9.140 -5.178  0.211  20.045 -11.650  9.362  20.045 *
2017-10-06T17:44:57.000Z A 809 -4.864  0.232  6.512 -6.237  0.276  4.550 -0.353  9.469  20.045 *
2017-10-06T17:44:58.000Z G  43.428100 -71.592280 477.034136 0.01 8 174 *
2017-10-06T17:44:59.000Z A 831 -4.001  0.440  5.296 -4.746  0.255  9.258 -6.041  9.424  20.045 *
2017-10-06T17:45:00.000Z A 839 -3.413  0.463  9.061 -3.609  0.264  4.315  3.256  9.625  17.809 *
2017-10-06T17:45:01.000Z G  43.427897 -71.592262 478.674556 0.01 8 174 *
2017-10-06T17:45:01.000Z A 835 -5.178  0.504  9.571 -12.435  0.158  6.943 -6.747  9.397  20.045 *
2017-10-06T17:45:02.000Z A 836 -4.982  0.430  7.924 -3.844  0.249  6.237 -4.040  9.544  20.045 *
2017-10-06T17:45:03.000Z A 792 -5.256  0.484  8.238 -5.845  0.202  3.570 -0.667  9.454  20.045 *
2017-10-06T17:45:04.000Z G  43.427712 -71.592247 481.299228 0.01 7 175 *
2017-10-06T17:45:04.000Z A 841 -4.433  0.440  6.590 -2.432  0.249  4.982 -3.295  9.629  20.045 *
2017-10-06T17:45:05.000Z A 839 -3.609  0.388  8.551 -4.982  0.282  12.866 -4.276  9.460  20.045 *
2017-10-06T17:45:06.000Z A 815 -5.374  0.420  6.865 -5.139  0.298  7.375 -0.941  9.574  20.045 *
2017-10-06T17:45:07.000Z G  43.427525 -71.592230 481.299228 0.01 7 174 *
2017-10-06T17:45:07.000Z A 838 -4.080  0.398  6.041 -2.079  0.292  3.727  1.177  9.412  20.045 *
2017-10-06T17:45:07.000Z A 829 -5.845  0.343  4.001 -5.492  0.312  7.414  0.118  9.565  20.045 *
2017-10-06T17:45:09.000Z A 825 -3.334  0.356  4.668 -4.746  0.266  4.472 -0.824  9.580  20.045 *
2017-10-06T17:45:10.000Z G  43.427337 -71.592225 485.892404 0.01 7 179 *
2017-10-06T17:45:10.000Z A 841 -3.923  0.388  12.356 -2.432  0.269  4.707 -0.628  9.430  20.045 *
2017-10-06T17:45:11.000Z A 798 -2.785  0.323  4.943 -3.570  0.363  3.883  2.236  9.460  19.221 *
2017-10-06T17:45:12.000Z A 836 -3.805  0.334  5.531 -3.491  0.253  3.962 -2.471  9.463  20.045 *
2017-10-06T17:45:12.000Z A 824 -6.982  0.262  16.710 -5.452  0.273  7.139 -3.844  9.348  20.045 *
2017-10-06T17:45:13.000Z G  43.427150 -71.592218 488.845160 0.01 7 181 *
2017-10-06T17:45:14.000Z A 831 -4.237  0.174  5.492 -2.824  0.188  8.708  1.451  9.469  18.436 *
2017-10-06T17:45:15.000Z A 840 -4.158  0.044  7.100 -4.393  0.186  6.512  0.275  9.569  20.045 *
2017-10-06T17:45:16.000Z G  43.426957 -71.592220 491.469832 0.01 7 179 *
2017-10-06T17:45:16.000Z A 821 -4.746  0.357  9.454 -6.747  0.138  4.158 -1.647  9.413  20.045 *
2017-10-06T17:45:17.000Z A 839 -7.061  0.121  4.511 -4.707  0.196  6.159  2.550  9.601  20.045 *
2017-10-06T17:45:17.000Z A 813 -3.491  0.101  8.591 -3.570  0.162  13.886 -8.630  9.460  20.045 *
2017-10-06T17:45:19.000Z G  43.426772 -71.592228 494.422588 0.01 7 181 *
2017-10-06T17:45:19.000Z A 827 -4.354  0.128  5.217 -4.472  0.130  6.747  1.687  9.488  18.319 *
2017-10-06T17:45:20.000Z A 840 -4.433  0.130  5.256 -5.256  0.114  6.668  2.040  9.460  20.045 *
2017-10-06T17:45:21.000Z A 812 -4.590  0.250  11.768 -5.688  0.066  6.316  0.196  9.416  20.045 *
2017-10-06T17:45:22.000Z G  43.426593 -71.592232 494.094504 0.01 7 181 *
2017-10-06T17:45:22.000Z A 841 -6.825  0.244  6.590 -11.690  0.014  8.238 -1.883  9.544  20.045 *
2017-10-06T17:45:22.000Z A 827 -3.923  0.088  9.807 -4.982  0.104  6.786 -4.550  9.461  20.045 *
2017-10-06T17:45:24.000Z A 832 -4.197  0.201  4.354 -3.452  0.145  3.962  2.550  9.495  20.045 *
2017-10-06T17:45:25.000Z G  43.426428 -71.592237 492.454084 0.01 6 182 *
2017-10-06T17:45:25.000Z A 836 -4.707  0.199  4.550 -4.393  0.153  4.550 -0.079  9.574  17.652 *
2017-10-06T17:45:26.000Z A 816 -8.591  0.419  10.826 -6.825  0.181  9.689 -2.628  9.413  20.045 *
2017-10-06T17:45:27.000Z A 841 -4.982  0.366  6.551 -4.864  0.140  4.864 -0.353  9.479  20.045 *
2017-10-06T17:45:28.000Z G  43.426275 -71.592243 491.141748 0.01 6 182 *
2017-10-06T17:45:28.000Z A 797 -6.747  0.327  8.944 -8.630  0.100  10.317 -6.825  9.289  20.045 *
2017-10-06T17:45:29.000Z A 838 -4.472  0.299  6.002 -3.570  0.025  5.060 -1.844  9.498  20.045 *
