
#v3
2017-06-24T11:36:57.000Z G  44.011608 -71.096930 530.839912 0.000 0.000 0 *
2017-06-24T11:36:57.000Z A 1 -1.177 -1.177  0.000 -0.745 -0.745  0.000  0.000  8.041  8.041 *
2017-06-24T12:17:19.000Z A 842 -1.491  0.333  2.236 -0.745  0.733  2.079  5.413  9.658  13.415 *
2017-06-24T12:17:20.000Z A 843 -2.550  0.330  2.079 -1.844  0.604  3.177  4.590  9.666  14.122 *
2017-06-24T12:17:21.000Z A 808 -2.314  0.332  2.275 -1.491  0.509  2.628  5.884  9.652  13.062 *
2017-06-24T12:17:22.000Z A 840 -2.471  0.305  2.589 -0.392  0.833  2.628  5.923  9.650  13.729 *
2017-06-24T12:17:23.000Z A 837 -2.197  0.342  2.628 -0.510  0.841  2.550  5.845  9.579  13.062 *
2017-06-24T12:17:24.000Z A 826 -2.589  0.324  2.667 -0.706  0.844  2.824  6.002  9.662  13.886 *
2017-06-24T12:17:25.000Z A 846 -2.432  0.300  2.589 -0.549  0.835  2.550  6.276  9.636  13.847 *
2017-06-24T12:17:26.000Z A 822 -2.236  0.333  2.589 -0.745  0.852  2.393  6.002  9.631  13.847 *
2017-06-24T12:17:27.000Z A 845 -2.275  0.308  2.746 -0.667  0.836  2.510  6.237  9.657  13.847 *
2017-06-24T12:17:28.000Z A 839 -2.118  0.356  2.589 -0.471  0.871  2.432  5.531  9.589  14.122 *
2017-06-24T12:17:29.000Z A 828 -1.844  0.335  2.510 -0.706  0.849  2.314  5.962  9.635  13.612 *
2017-06-24T12:17:30.000Z A 846 -2.197  0.321  2.628 -0.706  0.835  2.903  5.296  9.621  13.886 *
2017-06-24T12:17:31.000Z A 824 -2.118  0.333  2.589 -0.745  0.837  2.510  5.845  9.601  13.533 *
2017-06-24T12:17:32.000Z A 845 -2.158  0.308  2.550 -0.549  0.839  2.510  6.002  9.683  14.161 *
2017-06-24T12:17:33.000Z A 816 -2.040  0.334  2.628 -1.216  0.842  3.138  5.531  9.629  14.161 *
2017-06-24T12:17:34.000Z A 825 -2.079  0.347  2.746 -0.510  0.843  2.824  5.609  9.636  14.632 *
2017-06-24T12:17:35.000Z A 846 -2.471  0.322  2.746 -0.706  0.849  2.550  5.452  9.641  13.886 *
2017-06-24T12:17:36.000Z A 823 -2.236  0.315  2.942 -0.510  0.837  2.432  6.159  9.648  14.161 *
2017-06-24T12:17:37.000Z A 845 -2.158  0.343  2.667 -0.588  0.837  2.628  5.766  9.657  52.054 *
2017-06-24T12:17:38.000Z A 834 -2.118  0.294  2.824 -0.588  0.865  2.746  5.845  9.652  14.514 *
2017-06-24T12:17:39.000Z A 827 -2.667  0.344  2.667 -0.706  0.851  2.589  5.962  9.580  14.396 *
2017-06-24T12:17:40.000Z A 845 -2.079  0.326  2.667 -0.745  0.875  2.667  6.433  9.645  13.925 *
2017-06-24T12:17:41.000Z A 825 -2.197  0.298  2.707 -0.628  0.841  2.589  5.531  9.617  14.161 *
2017-06-24T12:17:42.000Z A 845 -2.040  0.325  2.550 -0.824  0.828  2.354  5.923  9.666  13.612 *
2017-06-24T12:17:43.000Z A 839 -2.471  0.313  2.550 -0.784  0.823  2.785  6.041  9.638  13.965 *
2017-06-24T12:17:44.000Z A 828 -2.275  0.313  2.550 -0.706  0.850  2.628  5.806  9.622  14.671 *
2017-06-24T12:17:45.000Z A 842 -2.354  0.284  2.628 -0.549  0.841  2.707  6.002  9.649  14.043 *
2017-06-24T12:17:46.000Z A 826 -2.275  0.306  2.550 -0.824  0.845  2.864  6.119  9.657  13.808 *
2017-06-24T12:17:47.000Z A 846 -3.491  0.292  2.707 -0.706  0.832  2.471  6.198  9.641  14.788 *
2017-06-24T12:17:48.000Z A 837 -2.550  0.347  2.628 -0.588  0.849  2.550  6.786  9.616  14.082 *
2017-06-24T12:17:49.000Z A 806 -2.510  0.309  2.785 -0.706  0.849  2.432  5.374  9.622  14.435 *
2017-06-24T12:17:50.000Z A 845 -3.256  0.309  2.628 -1.726  0.850  4.903  5.727  9.616  13.925 *
2017-06-24T12:17:51.000Z A 823 -2.158  0.340  2.550 -0.471  0.835  2.275  5.727  9.651  13.651 *
2017-06-24T12:17:52.000Z A 844 -3.099  0.329  2.510 -2.393  0.849  3.177  5.256  9.620  13.612 *
2017-06-24T12:17:53.000Z A 839 -2.471  0.290  2.432 -0.745  0.838  2.354  5.766  9.645  13.847 *
2017-06-24T12:17:54.000Z A 827 -2.589  0.312  2.510 -1.294  0.864  3.570  5.139  9.611  13.612 *
2017-06-24T12:17:55.000Z A 846 -3.138  0.316  3.099 -2.903  0.845  4.943  2.981  9.649  15.730 *
2017-06-24T12:17:56.000Z A 821 -2.432  0.322  2.707 -3.295  0.933  3.844  4.276  9.625  13.690 *
2017-06-24T12:17:57.000Z G  44.046647 -71.122618 544.619440 0.023 0.000 347 *
2017-06-24T12:17:57.000Z A 845 -2.432  0.339  2.550 -1.177  1.033  3.766  6.394  9.589  12.513 *
2017-06-24T12:17:58.000Z A 836 -2.785  0.314  3.256 -4.001  1.146  8.434  4.433  9.655  18.868 *
2017-06-24T12:17:59.000Z A 829 -2.824  0.317  3.727 -1.804  1.303  3.844  3.530  9.575  14.828 *
2017-06-24T12:18:00.000Z A 845 -2.471  0.332  3.452 -0.628  1.352  3.962  3.020  9.574  15.495 *
2017-06-24T12:18:01.000Z A 821 -3.609  0.307  4.472 -0.981  1.344  5.256  3.334  9.569  16.005 *
2017-06-24T12:18:02.000Z A 845 -4.393  0.330  4.040 -1.491  1.218  4.590  2.785  9.583  18.436 *
2017-06-24T12:18:03.000Z A 822 -2.628  0.293  4.001 -1.451  1.139  3.609  4.315  9.601  15.887 *
2017-06-24T12:18:04.000Z A 829 -2.354  0.337  3.177 -1.020  1.019  3.099  3.844  9.638  15.377 *
2017-06-24T12:18:05.000Z A 846 -2.236  0.353  2.354 -0.549  0.994  2.746  4.040  9.583  16.554 *
2017-06-24T12:18:06.000Z A 823 -2.236  0.321  2.471 -0.745  0.973  2.942  5.256  9.631  14.828 *
2017-06-24T12:18:07.000Z A 841 -1.883  0.338  2.785 -0.863  0.952  3.020  5.217  9.623  14.357 *
2017-06-24T12:18:08.000Z A 837 -1.883  0.358  2.314 -0.941  0.942  2.824  5.296  9.637  17.024 *
2017-06-24T12:18:09.000Z A 818 -2.158  0.374  2.785 -0.863  0.969  2.667  5.099  9.564  12.788 *
2017-06-24T12:18:10.000Z A 825 -1.765  0.396  2.079 -0.941  0.893  3.020  6.276  9.622  12.788 *
2017-06-24T12:18:11.000Z A 834 -2.903  0.442  3.452 -2.001  0.963  7.178  2.550  9.533  20.045 *
2017-06-24T12:18:12.000Z A 844 -1.255  0.470  2.432 -1.059  0.890  3.217  5.766  9.608  14.357 *
2017-06-24T12:18:13.000Z A 847 -1.569  0.545  2.471 -0.824  0.910  3.099  5.256  9.616  14.985 *
2017-06-24T12:18:14.000Z A 833 -1.294  0.618  2.275 -0.431  0.864  3.020  6.316  9.601  13.141 *
2017-06-24T12:18:15.000Z A 824 -1.530  0.678  3.609 -1.608  0.850  3.413  5.727  9.659  14.239 *
2017-06-24T12:18:16.000Z A 832 -3.883  0.673  5.688 -2.981  0.907  6.629 -0.549  9.647  20.045 *
2017-06-24T12:18:17.000Z A 844 -2.393  0.703  3.570 -2.589  0.905  4.943  0.745  9.661  17.966 *
2017-06-24T12:18:18.000Z A 823 -1.883  0.619  2.903 -2.589  0.943  4.511  3.373  9.624  19.417 *
2017-06-24T12:18:19.000Z A 836 -1.726  0.612  2.864 -3.020  1.028  5.570  3.256  9.630  18.201 *
2017-06-24T12:18:20.000Z A 828 -1.608  0.644  2.707 -2.510  1.003  4.903  5.060  9.615  13.965 *
2017-06-24T12:18:21.000Z A 829 -0.981  0.646  2.236 -2.510  1.004  4.119  3.727  9.567  15.259 *
2017-06-24T12:18:22.000Z A 840 -1.765  0.647  4.786 -2.510  0.962  6.668 -0.549  9.572  20.045 *
2017-06-24T12:18:23.000Z A 842 -1.255  0.689  2.824 -2.079  0.953  5.217  4.472  9.609  15.338 *
2017-06-24T12:18:24.000Z A 833 -1.961  0.632  2.981 -3.060  0.940  6.276  0.745  9.622  20.045 *
2017-06-24T12:18:25.000Z A 829 -2.981  0.633  5.845 -4.864  0.874  7.649 -0.353  9.618  20.045 *
2017-06-24T12:18:26.000Z A 831 -1.922  0.642  3.844 -2.903  0.879  7.806  3.687  9.518  18.005 *
2017-06-24T12:18:27.000Z A 834 -3.962  0.663  3.491 -3.570  0.823  6.747  1.883  9.762  20.045 *
2017-06-24T12:18:28.000Z A 827 -1.883  0.626  2.942 -3.452  0.861  6.629  3.334  9.726  16.318 *
2017-06-24T12:18:29.000Z A 843 -3.295  0.644  4.158 -4.001  0.830  9.846  1.569  9.657  20.045 *
2017-06-24T12:18:30.000Z A 833 -3.687  0.621  5.021 -3.295  0.810  9.297  2.432  9.595  20.045 *
2017-06-24T12:18:31.000Z A 808 -1.922  0.766  4.080 -2.746  0.757  5.178  2.510  9.704  17.260 *
2017-06-24T12:18:32.000Z A 844 -2.158  0.678  3.099 -3.609  0.873  8.159  2.785  9.659  16.554 *
2017-06-24T12:18:33.000Z A 836 -2.040  0.655  3.452 -3.373  0.868  7.257  2.079  9.674  18.162 *
2017-06-24T12:18:34.000Z A 806 -2.707  0.722  3.883 -4.040  0.777  7.649  1.765  9.786  19.339 *
2017-06-24T12:18:35.000Z A 845 -1.530  0.729  4.393 -3.020  0.672  8.120  1.687  9.833  20.045 *
2017-06-24T12:18:36.000Z A 826 -3.491  0.663  5.335 -6.825  0.891  9.375 -1.294  9.555  20.045 *
2017-06-24T12:18:37.000Z A 845 -3.648  0.698  5.845 -3.648  0.813  9.061  1.138  9.663  20.045 *
2017-06-24T12:18:38.000Z A 838 -1.569  0.782  3.844 -3.727  0.716  7.532  1.491  9.678  17.691 *
2017-06-24T12:18:39.000Z A 825 -2.040  0.667  4.354 -3.099  0.886  6.865  0.588  9.672  20.045 *
2017-06-24T12:18:40.000Z A 844 -2.510  0.677  3.609 -3.413  0.792  8.238  1.491  9.587  18.123 *
2017-06-24T12:18:41.000Z A 824 -2.628  0.688  3.766 -3.217  0.880  8.748  1.138  9.624  19.849 *
2017-06-24T12:18:42.000Z A 844 -2.040  0.703  3.334 -3.020  0.818  7.100  1.804  9.712  18.280 *
2017-06-24T12:18:43.000Z A 835 -2.824  0.667  2.785 -3.452  0.897  12.984  1.844  9.638  18.162 *
2017-06-24T12:18:44.000Z A 826 -1.530  0.708  3.099 -3.334  0.814  8.395  1.922  9.591  20.045 *
2017-06-24T12:18:45.000Z A 845 -2.628  0.647  3.727 -3.334  0.777  11.258  2.667  9.749  20.045 *
2017-06-24T12:18:46.000Z A 818 -2.550  0.602  3.648 -3.491  0.879  7.924  1.334  9.670  18.240 *
2017-06-24T12:18:47.000Z A 845 -1.608  0.632  2.785 -3.570  0.855  10.395  1.255  9.616  18.358 *
2017-06-24T12:18:48.000Z A 837 -2.040  0.586  3.570 -3.883  1.025  9.022  2.667  9.654  18.829 *
2017-06-24T12:18:49.000Z A 825 -2.628  0.634  3.844 -4.354  0.824  9.375  0.118  9.708  19.888 *
2017-06-24T12:18:50.000Z A 824 -2.314  0.640  3.020 -3.962  0.832  8.551  1.569  9.600  16.867 *
2017-06-24T12:18:51.000Z A 823 -3.217  0.646  3.530 -3.452  0.916  8.473 -0.353  9.702  20.045 *
2017-06-24T12:18:52.000Z A 845 -2.197  0.610  3.923 -4.197  0.816  7.728  1.451  9.685  20.045 *
2017-06-24T12:18:53.000Z A 836 -2.001  0.646  3.648 -3.452  0.813  9.061  2.314  9.658  18.397 *
2017-06-24T12:18:54.000Z A 825 -2.471  0.676  3.491 -3.805  0.884  7.022  1.412  9.641  18.084 *
2017-06-24T12:18:55.000Z A 840 -2.275  0.592  2.785 -4.080  0.843  8.983  1.844  9.656  20.045 *
2017-06-24T12:18:56.000Z A 824 -2.118  0.606  2.903 -3.452  0.829  10.317  1.726  9.772  18.280 *
2017-06-24T12:18:57.000Z G  44.048652 -71.123177 535.105004 0.141 0.000 349 *
2017-06-24T12:18:57.000Z A 844 -3.648  0.642  2.942 -4.040  0.857  7.492  1.804  9.715  19.143 *
2017-06-24T12:18:58.000Z A 836 -2.550  0.615  3.413 -3.099  0.907  8.316  2.589  9.623  20.045 *
2017-06-24T12:18:59.000Z A 828 -1.922  0.658  4.040 -4.197  0.917  8.983  0.392  9.745  20.045 *
2017-06-24T12:19:00.000Z A 845 -1.412  0.680  2.942 -3.609  0.864  8.159  1.491  9.701  17.730 *
2017-06-24T12:19:01.000Z A 825 -1.961  0.620  3.099 -2.746  0.827  8.630  2.079  9.600  20.045 *
2017-06-24T12:19:02.000Z A 843 -3.060  0.677  2.981 -3.962  0.922  8.551  1.138  9.554  17.887 *
2017-06-24T12:19:03.000Z A 837 -3.373  0.613  3.295 -3.177  0.804  9.728  2.354  9.814  19.182 *
2017-06-24T12:19:04.000Z A 824 -2.589  0.627  4.040 -3.177  0.994  7.728  1.726  9.615  17.809 *
2017-06-24T12:19:05.000Z A 841 -1.922  0.634  2.864 -3.334  0.926  10.473  0.314  9.637  17.848 *
2017-06-24T12:19:06.000Z A 820 -1.961  0.673  3.295 -3.452  0.808  9.336 -0.628  9.641  17.887 *
2017-06-24T12:19:07.000Z A 845 -3.060  0.693  3.256 -3.099  0.861  8.944  1.491  9.652  20.045 *
2017-06-24T12:19:08.000Z A 836 -2.432  0.635  4.080 -4.119  1.031  10.199  2.667  9.657  18.358 *
2017-06-24T12:19:09.000Z A 826 -3.138  0.640  3.648 -3.570  0.972  10.160  1.844  9.533  19.652 *
2017-06-24T12:19:10.000Z A 839 -2.236  0.604  3.334 -2.707  0.962  8.002  0.824  9.634  18.358 *
2017-06-24T12:19:11.000Z A 824 -4.197  0.677  3.883 -4.433  0.831  8.434  1.098  9.651  19.731 *
2017-06-24T12:19:12.000Z A 845 -2.079  0.672  3.256 -3.099  0.850  10.081  2.510  9.697  20.045 *
2017-06-24T12:19:13.000Z A 833 -2.707  0.589  3.530 -3.020  0.890  9.767  1.883  9.532  18.005 *
2017-06-24T12:19:14.000Z A 827 -2.393  0.702  3.766 -3.217  0.773  9.179  1.412  9.631  20.045 *
2017-06-24T12:19:15.000Z A 844 -2.589  0.693  3.452 -2.707  0.709  6.865  2.079  9.657  18.397 *
2017-06-24T12:19:16.000Z A 823 -2.393  0.659  3.295 -2.903  0.719  6.316  1.569  9.619  19.613 *
2017-06-24T12:19:17.000Z A 845 -2.275  0.673  3.413 -2.903  0.700  7.492  1.647  9.590  20.045 *
2017-06-24T12:19:18.000Z A 836 -2.354  0.634  2.471 -3.256  0.655  7.257  2.785  9.740  17.456 *
2017-06-24T12:19:19.000Z A 828 -1.334  0.721  2.864 -3.020  0.725  6.904  2.981  9.646  20.045 *
2017-06-24T12:19:20.000Z A 823 -1.569  0.697  2.628 -3.217  0.754  7.414  3.060  9.755  16.828 *
2017-06-24T12:19:21.000Z A 825 -1.922  0.675  3.020 -3.099  0.730  6.355  3.334  9.627  16.710 *
2017-06-24T12:19:22.000Z A 845 -2.040  0.644  2.628 -3.530  0.695  3.923  2.903  9.627  20.045 *
2017-06-24T12:19:23.000Z A 835 -1.530  0.626  2.314 -2.903  0.720  4.629  3.217  9.651  16.867 *
2017-06-24T12:19:24.000Z A 824 -1.412  0.625  2.275 -2.746  0.747  6.041  2.824  9.685  17.024 *
2017-06-24T12:19:25.000Z A 843 -3.177  0.635  5.649 -2.903  0.795  6.433  0.784  9.570  20.045 *
2017-06-24T12:19:26.000Z A 824 -1.608  0.662  41.384 -3.099  0.714  6.551  3.256  9.698  16.475 *
2017-06-24T12:19:27.000Z A 844 -1.883  0.628  2.824 -3.727  0.813  8.787  3.099  9.650  18.201 *
2017-06-24T12:19:28.000Z A 833 -1.608  0.635  2.707 -2.667  0.712  8.277  2.864  9.705  19.574 *
2017-06-24T12:19:29.000Z A 832 -2.118  0.590  2.667 -3.256  0.760  6.237  3.020  9.676  16.985 *
2017-06-24T12:19:30.000Z A 845 -3.020  0.625  2.746 -3.413  0.744  6.629  3.177  9.610  17.417 *
2017-06-24T12:19:31.000Z A 817 -2.118  0.684  2.510 -3.570  0.671  6.433  2.903  9.694  17.456 *
2017-06-24T12:19:32.000Z A 845 -2.001  0.651  2.432 -3.020  0.900  12.553  1.687  9.662  18.515 *
2017-06-24T12:19:33.000Z A 836 -1.530  0.652  2.393 -3.452  0.663  7.728  2.314  9.735  20.045 *
2017-06-24T12:19:34.000Z A 827 -3.099  0.625  2.785 -3.177  0.695  7.845  2.550  9.691  17.103 *
2017-06-24T12:19:35.000Z A 827 -2.158  0.677  3.413 -3.177  0.794  8.041  1.530  9.684  20.045 *
2017-06-24T12:19:36.000Z A 823 -3.099  0.644  6.198 -3.962  0.904  8.787 -1.334  9.493  20.045 *
2017-06-24T12:19:37.000Z A 844 -3.295  0.630  4.315 -3.138  0.699  8.238  1.451  9.687  19.613 *
2017-06-24T12:19:38.000Z A 836 -3.099  0.630  3.727 -4.746  0.915  9.728  0.745  9.755  20.045 *
2017-06-24T12:19:39.000Z A 831 -2.981  0.549  4.393 -4.237  1.279  10.317  1.647  9.672  18.750 *
2017-06-24T12:19:40.000Z A 841 -3.844  0.673  5.413 -1.687  1.115  3.727  5.099  9.578  13.847 *
2017-06-24T12:19:41.000Z A 821 -3.687  0.625  4.825 -2.314  1.126  4.903  2.864  9.656  19.809 *
2017-06-24T12:19:42.000Z A 845 -3.805  0.626  5.452 -2.393  1.213  6.198  1.922  9.660  20.045 *
2017-06-24T12:19:43.000Z A 834 -2.550  0.616  3.530 -2.589  1.093  4.237  4.825  9.532  15.416 *
2017-06-24T12:19:44.000Z A 831 -1.726  0.677  3.373 -2.981  1.185  7.688  4.080  9.499  19.692 *
2017-06-24T12:19:45.000Z A 847 -1.059  0.642  2.746 -2.432  1.020  5.413  4.707  9.658  15.102 *
2017-06-24T12:19:46.000Z A 821 -2.432  0.677  3.138 -2.746  1.036  6.551  2.707  9.592  15.730 *
2017-06-24T12:19:47.000Z A 845 -2.510  0.614  3.177 -3.844  1.020  7.100  2.550  9.587  20.045 *
2017-06-24T12:19:48.000Z A 835 -2.001  0.644  3.609 -3.844  0.991  9.336  1.961  9.659  18.593 *
2017-06-24T12:19:49.000Z A 826 -1.922  0.744  2.785 -3.687  0.907  11.572  2.236  9.571  19.809 *
2017-06-24T12:19:50.000Z A 846 -3.727  0.697  5.688 -4.315  0.820  9.689 -4.707  9.649  20.045 *
2017-06-24T12:19:51.000Z A 806 -7.453  0.742  7.728 -5.139  0.592  13.062 -4.040  9.335  20.045 *
2017-06-24T12:19:52.000Z A 844 -3.530  0.749  6.825 -3.138  0.660  6.316 -4.511  9.594  20.045 *
2017-06-24T12:19:53.000Z A 833 -4.276  0.647  3.883 -2.510  0.820  7.061 -1.961  9.427  20.045 *
2017-06-24T12:19:54.000Z A 830 -2.354  0.669  3.530 -3.217  0.900  7.610 -0.353  9.589  20.045 *
2017-06-24T12:19:55.000Z A 842 -2.510  0.620  3.413 -3.373  0.877  14.828  2.589  9.627  20.006 *
2017-06-24T12:19:56.000Z A 823 -2.275  0.691  3.648 -2.589  0.876  8.473  1.138  9.588  20.045 *
2017-06-24T12:19:57.000Z G  44.050825 -71.123643 527.230988 0.152 0.000 352 *
2017-06-24T12:19:57.000Z A 845 -1.138  0.677  2.942 -2.903  0.885  8.512  3.295  9.741  17.691 *
2017-06-24T12:19:58.000Z A 837 -1.491  0.695  3.491 -2.510  0.784  5.688  2.393  9.659  15.965 *
2017-06-24T12:19:59.000Z A 830 -1.765  0.671  2.864 -2.314  0.798  5.688  3.373  9.644  18.397 *
2017-06-24T12:20:00.000Z A 843 -2.393  0.716  2.314 -2.040  0.803  4.786  3.452  9.618  15.808 *
2017-06-24T12:20:01.000Z A 821 -1.530  0.688  2.510 -2.746  0.735  3.962  3.099  9.653  17.064 *
2017-06-24T12:20:02.000Z A 846 -3.530  0.682  2.824 -2.589  0.798  5.727  0.118  9.628  20.045 *
2017-06-24T12:20:03.000Z A 839 -1.451  0.707  2.589 -1.922  0.782  4.903  4.746  9.609  16.828 *
2017-06-24T12:20:04.000Z A 829 -1.883  0.693  2.707 -2.079  0.779  3.295  3.295  9.595  16.044 *
2017-06-24T12:20:05.000Z A 846 -1.491  0.718  3.295 -2.314  0.861  5.570  3.413  9.589  20.045 *
2017-06-24T12:20:06.000Z A 804 -0.981  0.694  2.432 -1.765  0.843  5.296  3.609  9.585  15.808 *
2017-06-24T12:20:07.000Z A 846 -1.608  0.652  2.589 -1.687  0.896  4.511  3.177  9.591  15.887 *
2017-06-24T12:20:08.000Z A 834 -1.765  0.699  2.981 -1.961  0.921  4.629  3.570  9.600  20.045 *
2017-06-24T12:20:09.000Z A 829 -2.040  0.690  2.707 -1.726  0.881  5.217  4.119  9.649  14.082 *
2017-06-24T12:20:10.000Z A 846 -2.785  0.670  4.276 -2.471  0.797  3.648  2.197  9.645  16.122 *
2017-06-24T12:20:11.000Z A 826 -2.354  0.698  4.119 -1.844  0.871  4.707 -1.608  9.529  20.045 *
2017-06-24T12:20:12.000Z A 847 -1.255  0.665  2.550 -2.197  0.841  4.315  4.668  9.606  15.220 *
2017-06-24T12:20:13.000Z A 834 -2.040  0.674  2.903 -3.570  0.567  7.767 -0.118  9.683  17.338 *
2017-06-24T12:20:14.000Z A 826 -2.471  0.719  3.452 -3.491  0.505  10.591  1.687  9.528  20.045 *
2017-06-24T12:20:15.000Z A 844 -2.471  0.710  2.903 -4.315  0.604  11.650  2.550  9.737  16.201 *
2017-06-24T12:20:16.000Z A 818 -3.177  0.704  3.099 -4.943  0.719  11.650  2.471  9.724  18.201 *
2017-06-24T12:20:17.000Z A 846 -2.942  0.702  3.217 -3.766  0.600  10.003  2.432  9.792  18.554 *
2017-06-24T12:20:18.000Z A 837 -3.844  0.688  4.315 -3.334  0.717  11.454  0.628  9.667  20.045 *
2017-06-24T12:20:19.000Z A 829 -1.804  0.711  3.099 -3.491  0.775  10.787  1.844  9.606  17.809 *
2017-06-24T12:20:20.000Z A 823 -1.608  0.694  3.570 -3.883  0.732  8.787  0.941  9.687  17.260 *
2017-06-24T12:20:21.000Z A 819 -2.981  0.698  3.844 -4.511  0.934  8.591  2.158  9.661  17.652 *
2017-06-24T12:20:22.000Z A 841 -2.432  0.750  3.609 -1.961  0.915  5.335  5.335  9.624  15.848 *
2017-06-24T12:20:23.000Z A 836 -1.334  0.683  2.707 -3.413  0.802  8.395  0.196  9.627  20.045 *
2017-06-24T12:20:24.000Z A 828 -2.667  0.694  2.628 -3.491  0.683  11.886  1.294  9.646  18.280 *
2017-06-24T12:20:25.000Z A 845 -2.236  0.718  2.785 -3.099  0.782  12.278  1.216  9.731  16.318 *
2017-06-24T12:20:26.000Z A 820 -2.393  0.715  4.590 -4.746  0.879  10.826  1.059  9.584  16.358 *
2017-06-24T12:20:27.000Z A 844 -2.628  0.667  3.334 -2.550  1.009  6.982  4.354  9.638  17.417 *
2017-06-24T12:20:28.000Z A 836 -2.236  0.718  3.138 -2.667  0.868  7.885  3.609  9.613  16.358 *
2017-06-24T12:20:29.000Z A 828 -1.412  0.706  2.707 -3.295  0.759  7.845  2.001  9.683  15.887 *
2017-06-24T12:20:30.000Z A 840 -2.118  0.656  2.981 -3.334  0.947  10.866  0.588  9.715  17.534 *
2017-06-24T12:20:31.000Z A 815 -4.393  0.716  4.825 -4.433  0.766  14.945  0.196  9.650  20.045 *
2017-06-24T12:20:32.000Z A 846 -4.393  0.675  3.413 -4.315  1.137  13.494  1.922  9.682  20.045 *
2017-06-24T12:20:33.000Z A 818 -2.197  0.701  3.452 -3.138  1.245  11.768  3.648  9.722  20.045 *
2017-06-24T12:20:34.000Z A 828 -3.256  0.701  4.786 -2.510  1.176  5.139  4.276  9.541  14.867 *
2017-06-24T12:20:35.000Z A 845 -3.413  0.721  4.786 -0.863  1.112  3.766  4.001  9.624  15.298 *
2017-06-24T12:20:36.000Z A 818 -3.373  0.604  4.315 -1.412  1.087  3.295  4.040  9.654  15.142 *
2017-06-24T12:20:37.000Z A 845 -3.256  0.609  3.923 -1.294  1.046  3.452  4.903  9.613  14.239 *
2017-06-24T12:20:38.000Z A 831 -4.825  0.637  4.707 -3.295  0.812  5.492 -2.118  9.535  20.045 *
2017-06-24T12:20:39.000Z A 830 -6.119  0.671  10.630 -17.103  0.725  8.826 -5.649  8.840  20.045 *
2017-06-24T12:20:40.000Z A 845 -4.590  0.668  6.590 -4.746  0.476  6.904 -2.824  9.328  20.045 *
2017-06-24T12:20:41.000Z A 822 -4.982  0.706  17.221 -5.884  0.600  9.924 -4.158  9.655  20.045 *
2017-06-24T12:20:42.000Z A 841 -3.217  0.629  4.158 -4.197  0.793  20.045  1.255  9.677  20.045 *
2017-06-24T12:20:43.000Z A 833 -4.393  0.612  4.864 -5.296  0.877  9.140 -3.727  9.646  20.045 *
2017-06-24T12:20:57.000Z G  44.052547 -71.123973 545.603692 0.120 0.000 353 *
2017-06-24T12:21:57.000Z G  44.054313 -71.124335 552.165372 0.123 0.000 352 *
2017-06-24T12:22:57.000Z G  44.056347 -71.125498 541.994768 0.152 0.000 338 *
2017-06-24T12:23:57.000Z G  44.058668 -71.127147 539.042012 0.180 0.000 333 *
2017-06-24T12:24:57.000Z G  44.061523 -71.128892 558.727052 0.215 0.000 337 *
2017-06-24T12:25:57.000Z G  44.064408 -71.130637 585.301856 0.217 0.000 337 *
2017-06-24T12:26:57.000Z G  44.064953 -71.130922 602.362224 0.040 0.000 340 *
2017-06-24T12:27:57.000Z G  44.064953 -71.130922 602.362224 0.000 0.000 0 *
2017-06-24T12:28:57.000Z G  44.065358 -71.131198 597.769048 0.031 0.000 334 *
2017-06-24T12:29:57.000Z G  44.065685 -71.131395 585.301856 0.025 0.000 337 *
2017-06-24T12:30:57.000Z G  44.064323 -71.130937 692.585324 0.097 0.000 166 *
2017-06-24T12:31:57.000Z G  44.061683 -71.131172 710.958028 0.183 0.000 184 *
2017-06-24T12:32:57.000Z G  44.059148 -71.131432 683.070888 0.176 0.000 185 *
2017-06-24T12:33:57.000Z G  44.056960 -71.131585 655.839916 0.151 0.000 183 *
2017-06-24T12:34:57.000Z G  44.056513 -71.131562 638.451464 0.031 0.000 177 *
2017-06-24T12:35:57.000Z G  44.054257 -71.130808 635.170624 0.160 0.000 166 *
2017-06-24T12:36:57.000Z G  44.052367 -71.129238 614.173248 0.152 0.000 149 *
2017-06-24T12:37:57.000Z G  44.051803 -71.129013 625.984272 0.040 0.000 163 *
2017-06-24T12:38:57.000Z G  44.051803 -71.129015 625.984272 0.000 0.000 271 *
2017-06-24T12:39:57.000Z G  44.051802 -71.129015 625.656188 0.000 0.000 180 *
2017-06-24T12:40:57.000Z G  44.051800 -71.129013 625.656188 0.000 0.000 144 *
2017-06-24T12:41:57.000Z G  44.051798 -71.129013 625.000020 0.000 0.000 180 *
2017-06-24T12:42:57.000Z G  44.051795 -71.129010 624.671936 0.000 0.000 144 *
2017-06-24T12:43:57.000Z G  44.051793 -71.129007 624.343852 0.000 0.000 124 *
2017-06-24T12:44:57.000Z G  44.051790 -71.129007 624.671936 0.000 0.000 180 *
2017-06-24T12:45:57.000Z G  44.051788 -71.129007 624.671936 0.000 0.000 180 *
2017-06-24T12:46:57.000Z G  44.051785 -71.129003 624.671936 0.000 0.000 144 *
2017-06-24T12:47:57.000Z G  44.051783 -71.129002 625.000020 0.000 0.000 144 *
2017-06-24T12:48:57.000Z G  44.051780 -71.128997 625.656188 0.000 0.000 132 *
2017-06-24T12:49:57.000Z G  44.051777 -71.128995 626.312356 0.000 0.000 160 *
2017-06-24T12:50:57.000Z G  44.051775 -71.128993 625.984272 0.000 0.000 144 *
