
#v3
2017-07-16T12:15:54.000Z A 831 -3.138  0.308  2.667  0.039  1.290  2.040  6.433  9.558  13.062 *
2017-07-16T12:15:54.000Z A 807 -3.020  0.307  2.236  0.039  1.298  2.118  6.316  9.523  12.670 *
2017-07-16T12:15:56.000Z A 827 -3.138  0.320  2.510  0.039  1.302  2.275  6.629  9.522  13.023 *
2017-07-16T12:15:57.000Z A 840 -2.864  0.334  2.197 -0.079  1.311  2.040  6.747  9.511  12.827 *
2017-07-16T12:15:58.000Z A 811 -3.099  0.347  2.471  0.039  1.293  2.314  6.472  9.530  13.298 *
2017-07-16T12:15:59.000Z A 838 -2.785  0.321  2.040  0.196  1.300  2.118  6.512  9.544  12.749 *
2017-07-16T12:15:59.000Z A 841 -3.020  0.325  2.432 -0.118  1.297  2.158  6.668  9.577  13.141 *
2017-07-16T12:16:01.000Z A 818 -3.060  0.324  2.354  0.118  1.314  2.197  6.865  9.538  12.788 *
2017-07-16T12:16:02.000Z A 842 -3.138  0.320  2.118 -0.118  1.299  2.079  6.551  9.551  13.337 *
2017-07-16T12:16:03.000Z A 813 -3.060  0.298  2.158  0.000  1.290  2.118  6.590  9.559  13.062 *
2017-07-16T12:16:04.000Z A 837 -3.099  0.333  2.158 -0.079  1.287  2.079  6.590  9.577  12.906 *
2017-07-16T12:16:04.000Z A 843 -3.138  0.312  2.197 -0.118  1.303  2.158  6.708  9.541  13.102 *
2017-07-16T12:16:05.000Z G  43.328958 -71.608187 402.559068 0.00 0 182 *
2017-07-16T12:16:06.000Z A 818 -3.099  0.309  2.314  0.118  1.290  2.040  6.825  9.551  13.023 *
2017-07-16T12:16:07.000Z A 820 -3.060  0.320  2.197  0.039  1.306  2.354  6.512  9.550  13.062 *
2017-07-16T12:16:08.000Z A 813 -2.942  0.308  1.961 -0.039  1.319  2.079  6.668  9.507  12.906 *
2017-07-16T12:16:09.000Z A 841 -3.217  0.316  2.197  0.118  1.296  2.197  6.865  9.533  12.709 *
2017-07-16T12:16:09.000Z A 837 -2.824  0.317  2.236  0.079  1.295  2.158  6.355  9.552  13.141 *
2017-07-16T12:16:11.000Z A 822 -2.981  0.304  2.432 -0.118  1.317  2.236  6.551  9.545  13.180 *
2017-07-16T12:16:12.000Z A 841 -2.864  0.332  1.922  0.196  1.309  2.158  6.629  9.545  13.023 *
2017-07-16T12:16:13.000Z A 815 -3.177  0.316  2.040 -0.039  1.303  2.118  6.472  9.525  12.827 *
2017-07-16T12:16:14.000Z A 840 -3.020  0.302  2.001  0.039  1.300  2.354  6.472  9.546  12.984 *
2017-07-16T12:16:14.000Z A 827 -3.217  0.316  2.393  0.079  1.294  2.197  6.668  9.556  13.180 *
2017-07-16T12:16:16.000Z A 830 -2.981  0.335  2.314  0.000  1.305  2.079  6.433  9.528  13.062 *
2017-07-16T12:16:17.000Z A 841 -3.138  0.322  2.236  0.079  1.297  2.079  6.747  9.542  13.219 *
2017-07-16T12:16:18.000Z A 809 -2.903  0.301  2.236 -0.079  1.289  2.236  6.668  9.525  13.180 *
2017-07-16T12:16:19.000Z A 842 -2.981  0.286  2.158  0.000  1.287  2.236  6.786  9.579  12.592 *
