
#v3
2017-09-30T12:41:33.000Z G  43.616878 -71.166043 585.301856 0.00 0 249 *
2017-09-30T12:41:33.000Z A 1  0.000  1.687  1.687  0.000  1.883  1.883  0.000  8.473  8.473 *
2017-09-30T12:45:21.000Z A 802 -3.177  0.039  2.275 -1.726  0.889  3.295  3.295  9.534  16.554 *
2017-09-30T12:45:22.000Z A 842 -3.530  0.065  2.314 -1.726  0.901  3.177  3.099  9.448  16.907 *
2017-09-30T12:45:23.000Z A 838 -3.334  0.048  2.236 -2.236  0.912  3.373  3.099  9.487  17.338 *
2017-09-30T12:45:24.000Z A 821 -3.530  0.057  2.236 -2.314  0.885  3.177  2.981  9.495  16.671 *
2017-09-30T12:45:25.000Z A 842 -3.452  0.041  2.197 -2.040  0.921  3.334  2.785  9.557  16.946 *
2017-09-30T12:45:26.000Z A 824 -3.570  0.041  2.118 -2.001  0.921  3.099  3.295  9.544  16.828 *
2017-09-30T12:45:27.000Z A 839 -3.256  0.093  2.158 -1.765  0.905  3.413  2.471  9.373  16.985 *
2017-09-30T12:45:28.000Z A 820 -3.491  0.073  2.079 -1.451  0.932  3.256  3.060  9.453  17.142 *
2017-09-30T12:45:29.000Z A 815 -3.530  0.017  2.864 -1.844  0.932  3.138  3.256  9.543  17.260 *
2017-09-30T12:45:30.000Z A 820 -3.766  0.014  2.314 -1.883  0.931  3.177  2.864  9.482  17.338 *
2017-09-30T12:45:30.000Z A 839 -3.491  0.076  2.275 -2.158  0.930  3.373  2.981  9.402  17.260 *
2017-09-30T12:45:32.000Z A 832 -3.334  0.080  2.510 -2.236  0.915  3.217  3.020  9.405  16.907 *
2017-09-30T12:45:33.000Z A 824 -3.766  0.043  2.354 -1.844  0.946  3.334  2.942  9.505  17.299 *
2017-09-30T12:45:34.000Z A 842 -3.334  0.061  2.275 -1.687  0.895  3.648  2.667  9.468  17.495 *
2017-09-30T12:45:35.000Z A 837 -3.962  0.064  2.314 -1.883  0.892  3.099  3.256  9.525  17.103 *
2017-09-30T12:45:36.000Z A 833 -3.530  0.050  2.314 -1.883  0.912  3.530  2.785  9.490  17.260 *
2017-09-30T12:45:37.000Z G  43.616855 -71.166038 588.582696 0.00 0 126 *
2017-09-30T12:45:37.000Z A 838 -3.452  0.065  2.354 -2.001  0.896  3.491  3.099  9.539  16.946 *
2017-09-30T12:45:38.000Z A 840 -3.452  0.064  2.275 -2.079  0.904  3.099  3.020  9.467  17.260 *
2017-09-30T12:45:39.000Z A 839 -3.452  0.055  2.314 -2.001  0.909  3.217  2.667  9.515  17.103 *
2017-09-30T12:45:40.000Z A 820 -3.413  0.057  2.236 -2.158  0.931  3.060  2.785  9.481  16.632 *
2017-09-30T12:45:41.000Z A 837 -3.334  0.077  2.079 -2.393  0.939  3.099  2.707  9.454  17.181 *
2017-09-30T12:45:42.000Z A 834 -3.687  0.054  2.158 -1.922  0.910  3.177  3.020  9.499  17.417 *
2017-09-30T12:45:43.000Z A 762 -3.256  0.067  2.393 -1.961  0.918  3.413  3.177  9.438  17.103 *
2017-09-30T12:45:44.000Z A 796 -3.060  0.083  2.197 -2.001  0.929  3.413  3.060  9.418  16.907 *
2017-09-30T12:45:45.000Z A 690 -2.981  0.086  2.275 -1.844  0.916  3.099  3.295  9.429  16.750 *
2017-09-30T12:45:46.000Z A 738 -3.373  0.063  2.197 -1.804  0.909  3.177  3.099  9.485  16.985 *
2017-09-30T12:45:47.000Z A 802 -3.491  0.067  2.197 -2.354  0.918  3.373  2.393  9.454  16.946 *
2017-09-30T12:45:48.000Z A 842 -3.491  0.028  2.118 -2.001  0.909  3.452  2.707  9.563  16.710 *
2017-09-30T12:45:49.000Z A 831 -3.491  0.078  2.236 -2.079  0.931  3.766  3.138  9.446  17.181 *
2017-09-30T12:45:50.000Z A 842 -3.609  0.035  2.314 -2.236  0.852  3.138  3.020  9.608  17.221 *
2017-09-30T12:45:50.000Z A 827 -3.923  0.032  2.158 -2.510  0.917  3.413  3.099  9.515  17.613 *
2017-09-30T12:45:52.000Z A 836 -3.570  0.077  2.236 -2.550  0.918  3.217  2.589  9.433  17.181 *
2017-09-30T12:45:53.000Z A 840 -3.373  0.054  2.275 -2.079  0.890  3.334  2.628  9.534  16.750 *
2017-09-30T12:45:54.000Z A 821 -3.491  0.059  2.471 -2.393  0.912  3.138  2.667  9.521  17.417 *
2017-09-30T12:45:55.000Z A 843 -3.570  0.081  2.471 -2.550  0.923  3.295  2.864  9.470  16.867 *
2017-09-30T12:45:56.000Z A 804 -3.491  0.052  2.432 -2.197  0.895  3.060  3.217  9.514  16.867 *
2017-09-30T12:45:57.000Z A 841 -3.727  0.083  2.354 -1.804  0.904  3.413  2.942  9.438  17.377 *
2017-09-30T12:45:58.000Z A 840 -3.687  0.066  2.314 -2.001  0.923  3.373  2.864  9.388  17.142 *
2017-09-30T12:45:59.000Z A 821 -3.413  0.029  2.275 -2.236  0.904  3.373  3.020  9.539  16.946 *
2017-09-30T12:46:00.000Z A 838 -3.334  0.062  2.314 -2.471  0.894  3.177  3.060  9.472  17.064 *
2017-09-30T12:46:01.000Z A 824 -3.177  0.058  2.158 -1.726  0.921  3.099  2.785  9.485  16.632 *
2017-09-30T12:46:02.000Z A 843 -3.452  0.050  2.393 -2.079  0.922  3.530  2.628  9.467  17.377 *
2017-09-30T12:46:03.000Z A 841 -3.413  0.053  2.118 -1.922  0.895  3.217  2.785  9.559  17.456 *
2017-09-30T12:46:04.000Z A 816 -3.413  0.060  2.393 -2.432  0.921  3.177  3.138  9.484  16.985 *
2017-09-30T12:46:05.000Z A 843 -3.334  0.070  2.197 -2.079  0.915  3.452  2.628  9.536  17.103 *
2017-09-30T12:46:06.000Z A 824 -3.530  0.041  2.432 -2.118  0.902  3.413  2.667  9.554  17.377 *
2017-09-30T12:46:07.000Z A 843 -3.099  0.076  2.079 -2.236  0.879  3.060  3.099  9.462  17.377 *
2017-09-30T12:46:08.000Z A 840 -3.413  0.052  2.158 -1.844  0.926  3.413  2.864  9.481  17.103 *
2017-09-30T12:46:09.000Z A 820 -3.413  0.053  2.001 -1.961  0.882  3.020  3.099  9.468  17.142 *
2017-09-30T12:46:10.000Z A 843 -3.295  0.061  2.354 -2.197  0.912  3.256  2.707  9.458  17.142 *
2017-09-30T12:46:11.000Z A 810 -3.491  0.074  2.236 -1.726  0.947  3.334  3.138  9.451  16.867 *
2017-09-30T12:46:12.000Z A 844 -3.687  0.063  2.079 -2.197  0.916  3.099  2.824  9.423  16.436 *
2017-09-30T12:46:13.000Z A 840 -3.413  0.053  2.158 -2.236  0.916  3.256  2.707  9.483  17.064 *
2017-09-30T12:46:14.000Z A 818 -3.060  0.070  2.510 -2.236  0.900  3.373  3.373  9.497  17.103 *
2017-09-30T12:46:15.000Z A 844 -3.727  0.030  2.197 -2.079  0.911  3.099  2.667  9.530  17.495 *
2017-09-30T12:46:16.000Z A 821 -3.609  0.049  2.118 -2.589  0.923  3.295  2.471  9.529  17.456 *
2017-09-30T12:46:17.000Z A 844 -3.138  0.060  2.118 -1.883  0.892  3.334  3.020  9.506  17.064 *
2017-09-30T12:46:18.000Z A 840 -3.413  0.082  2.118 -2.275  0.925  3.334  2.785  9.463  17.181 *
2017-09-30T12:46:19.000Z A 822 -3.844  0.060  2.118 -2.197  0.916  3.413  2.707  9.511  17.221 *
2017-09-30T12:46:20.000Z A 842 -3.570  0.058  2.275 -1.844  0.890  3.177  3.020  9.530  16.789 *
2017-09-30T12:46:21.000Z A 823 -3.570  0.048  2.040 -1.804  0.915  3.373  2.667  9.494  17.456 *
2017-09-30T12:46:22.000Z A 842 -3.177  0.092  2.314 -2.275  0.913  3.491  2.981  9.467  17.338 *
2017-09-30T12:46:23.000Z A 842 -3.413  0.051  2.275 -1.883  0.909  3.138  2.746  9.566  17.417 *
2017-09-30T12:46:24.000Z A 820 -3.491  0.048  2.236 -2.001  0.915  3.177  3.020  9.479  17.377 *
2017-09-30T12:46:25.000Z A 843 -3.217  0.053  2.236 -1.844  0.939  3.295  3.060  9.534  16.750 *
2017-09-30T12:46:26.000Z A 818 -3.099  0.050  2.197 -2.118  0.925  3.491  3.138  9.446  17.103 *
2017-09-30T12:46:27.000Z A 835 -3.570  0.084  2.314 -1.922  0.889  3.138  2.628  9.504  17.064 *
2017-09-30T12:46:28.000Z A 840 -3.295  0.033  2.236 -1.804  0.942  3.295  3.138  9.555  16.554 *
2017-09-30T12:46:29.000Z A 818 -3.413  0.060  2.197 -1.961  0.893  3.217  3.020  9.524  17.221 *
2017-09-30T12:46:30.000Z A 838 -3.217  0.059  2.158 -1.961  0.929  3.491  2.432  9.459  16.867 *
2017-09-30T12:46:31.000Z A 823 -3.295  0.089  2.197 -2.118  0.925  3.334  2.824  9.410  17.417 *
2017-09-30T12:46:32.000Z A 843 -3.609  0.067  2.079 -2.079  0.933  3.295  2.864  9.468  17.221 *
2017-09-30T12:46:33.000Z A 839 -3.295  0.073  2.158 -1.687  0.945  3.060  2.864  9.404  16.828 *
2017-09-30T12:46:34.000Z A 819 -3.530  0.058  2.158 -2.158  0.898  3.177  2.746  9.515  17.613 *
2017-09-30T12:46:35.000Z A 844 -3.020  0.080  2.197 -2.040  0.904  3.334  2.903  9.442  17.181 *
2017-09-30T12:46:36.000Z A 829 -3.452  0.092  2.236 -2.079  0.928  3.099  2.864  9.386  16.907 *
2017-09-30T12:46:37.000Z G  43.616858 -71.166035 589.238864 0.00 0 156 *
2017-09-30T12:46:37.000Z A 843 -3.530  0.043  2.118 -2.236  0.943  3.491  2.864  9.429  17.377 *
2017-09-30T12:46:38.000Z A 835 -3.530  0.049  2.118 -2.118  0.878  3.491  2.667  9.489  17.024 *
2017-09-30T12:46:39.000Z A 820 -3.530  0.051  2.314 -2.079  0.920  3.334  2.981  9.487  17.064 *
2017-09-30T12:46:40.000Z A 841 -3.648  0.030  2.118 -2.158  0.915  3.177  2.746  9.587  17.181 *
2017-09-30T12:46:41.000Z A 821 -3.020  0.082  2.118 -2.158  0.933  3.491  3.060  9.424  16.789 *
2017-09-30T12:46:42.000Z A 826 -3.766  0.010  2.275 -2.158  0.953  3.334  3.256  9.472  17.534 *
2017-09-30T12:46:43.000Z A 841 -3.334  0.056  2.158 -2.079  0.920  3.256  3.177  9.497  17.299 *
2017-09-30T12:46:44.000Z A 818 -3.295  0.091  2.393 -1.883  0.912  3.177  2.707  9.408  16.632 *
2017-09-30T12:46:45.000Z A 842 -3.648  0.036  2.040 -1.883  0.930  3.373  2.942  9.525  17.770 *
2017-09-30T12:46:46.000Z A 821 -3.491  0.062  2.393 -2.040  0.900  3.256  2.981  9.545  16.985 *
2017-09-30T12:46:47.000Z A 843 -3.373  0.026  2.432 -2.118  0.909  3.295  3.020  9.554  16.867 *
2017-09-30T12:46:48.000Z A 840 -3.648  0.085  2.197 -2.158  0.920  3.491  2.824  9.468  17.377 *
2017-09-30T12:46:49.000Z A 823 -3.217  0.075  2.197 -1.844  0.916  3.177  2.903  9.474  16.985 *
2017-09-30T12:46:50.000Z A 843 -3.491  0.033  2.275 -2.197  0.903  3.491  2.667  9.524  17.573 *
2017-09-30T12:46:51.000Z A 825 -3.883  0.097  2.158 -2.079  0.899  3.334  2.942  9.455  17.456 *
2017-09-30T12:46:52.000Z A 842 -3.217  0.069  2.550 -2.118  0.898  3.138  2.628  9.549  16.789 *
2017-09-30T12:46:53.000Z A 837 -3.570  0.067  2.158 -2.118  0.906  3.295  2.707  9.480  17.299 *
2017-09-30T12:46:54.000Z A 818 -3.491  0.035  2.197 -2.040  0.920  3.295  2.628  9.492  17.338 *
2017-09-30T12:46:55.000Z A 843 -3.138  0.055  2.275 -2.001  0.910  3.060  2.746  9.470  17.534 *
2017-09-30T12:46:56.000Z A 824 -3.687  0.073  2.040 -1.844  0.905  3.256  2.903  9.458  17.770 *
2017-09-30T12:46:57.000Z A 844 -3.138  0.048  2.236 -2.118  0.906  3.217  2.903  9.470  16.632 *
2017-09-30T12:46:58.000Z A 821 -3.413  0.064  2.432 -1.569  0.901  3.217  2.158  9.423  17.260 *
2017-09-30T12:46:59.000Z A 823 -3.099  0.071  2.118 -2.471  0.917  3.452  2.707  9.473  17.534 *
2017-09-30T12:47:00.000Z A 839 -3.413  0.080  2.197 -2.001  0.880  3.177  2.471  9.407  16.789 *
2017-09-30T12:47:01.000Z A 828 -3.413  0.043  2.236 -1.765  0.912  3.295  3.138  9.508  18.005 *
2017-09-30T12:47:02.000Z A 843 -3.373  0.053  2.197 -2.275  0.915  3.491  2.471  9.475  16.985 *
2017-09-30T12:47:03.000Z A 839 -3.295  0.073  2.314 -1.883  0.920  3.334  3.060  9.473  17.691 *
2017-09-30T12:47:04.000Z A 820 -3.687  0.038  2.079 -1.726  0.921  3.570  2.667  9.549  17.887 *
2017-09-30T12:47:05.000Z A 843 -3.256  0.062  2.354 -2.001  0.938  3.020  2.785  9.415  17.338 *
2017-09-30T12:47:06.000Z A 824 -3.334  0.075  2.118 -2.001  0.902  3.177  2.707  9.561  17.299 *
2017-09-30T12:47:07.000Z A 844 -3.373  0.057  2.197 -1.765  0.901  3.334  2.550  9.491  17.338 *
2017-09-30T12:47:08.000Z A 834 -3.334  0.073  2.510 -1.844  0.892  3.060  2.628  9.486  16.985 *
2017-09-30T12:47:09.000Z A 821 -3.727  0.061  2.432 -1.922  0.914  3.334  2.628  9.549  17.377 *
2017-09-30T12:47:10.000Z A 840 -3.295  0.079  2.040 -2.158  0.929  3.334  2.785  9.426  17.534 *
2017-09-30T12:47:11.000Z A 808 -3.217  0.061  2.432 -2.118  0.920  3.177  2.628  9.612  17.730 *
2017-09-30T12:47:12.000Z A 841 -3.256  0.063  1.961 -1.647  0.915  3.217  2.707  9.532  17.260 *
2017-09-30T12:47:13.000Z A 839 -3.256  0.057  2.510 -1.765  0.927  3.373  2.785  9.532  17.181 *
2017-09-30T12:47:14.000Z A 820 -3.177  0.048  2.118 -2.471  0.891  3.295  2.903  9.525  17.103 *
2017-09-30T12:47:15.000Z A 841 -3.648  0.046  2.275 -2.118  0.941  3.452  2.550  9.454  17.142 *
2017-09-30T12:47:16.000Z A 823 -3.609  0.053  2.314 -2.667  0.918  3.217  2.667  9.473  16.985 *
2017-09-30T12:47:17.000Z A 844 -3.530  0.058  2.158 -2.275  0.900  3.373  2.354  9.558  17.142 *
2017-09-30T12:47:18.000Z A 837 -3.570  0.056  2.118 -2.118  0.891  3.177  2.667  9.564  17.299 *
2017-09-30T12:47:19.000Z A 822 -3.217  0.075  2.118 -2.589  0.903  3.334  2.314  9.446  17.064 *
2017-09-30T12:47:20.000Z A 842 -3.413  0.059  2.197 -1.726  0.926  3.295  2.746  9.488  17.024 *
2017-09-30T12:47:21.000Z A 824 -3.099  0.076  2.393 -2.236  0.892  3.256  2.903  9.448  17.495 *
2017-09-30T12:47:22.000Z A 843 -3.295  0.082  2.236 -2.158  0.919  3.295  2.275  9.508  17.377 *
2017-09-30T12:47:23.000Z A 838 -3.413  0.063  2.079 -2.158  0.897  3.373  2.785  9.503  17.456 *
2017-09-30T12:47:24.000Z A 819 -3.217  0.031  2.314 -2.314  0.900  3.099  2.903  9.509  16.946 *
2017-09-30T12:47:25.000Z A 839 -3.491  0.055  2.314 -1.922  0.919  3.452  2.785  9.505  17.417 *
2017-09-30T12:47:26.000Z A 818 -3.687  0.053  2.197 -1.883  0.916  3.570  2.707  9.499  17.495 *
2017-09-30T12:47:27.000Z A 842 -3.334  0.034  2.314 -2.079  0.889  3.020  2.550  9.543  17.181 *
2017-09-30T12:47:28.000Z A 839 -3.373  0.053  2.236 -2.118  0.938  3.413  2.824  9.491  17.730 *
2017-09-30T12:47:29.000Z A 822 -3.570  0.061  2.314 -2.040  0.902  3.256  2.471  9.473  16.750 *
2017-09-30T12:47:30.000Z A 841 -3.491  0.052  2.040 -2.354  0.923  2.981  2.824  9.482  17.417 *
2017-09-30T12:47:31.000Z A 825 -3.295  0.063  2.393 -2.589  0.927  3.295  3.099  9.546  17.338 *
2017-09-30T12:47:32.000Z A 844 -3.334  0.061  2.314 -2.510  0.911  3.177  2.903  9.480  16.867 *
2017-09-30T12:47:33.000Z A 838 -3.491  0.050  2.158 -1.961  0.901  3.099  3.177  9.538  17.456 *
2017-09-30T12:47:34.000Z A 820 -2.903  0.062  2.158 -2.079  0.934  3.334  3.060  9.400  16.985 *
2017-09-30T12:47:35.000Z A 842 -3.060  0.041  2.197 -2.354  0.915  2.864  2.393  9.495  17.377 *
2017-09-30T12:47:36.000Z A 825 -3.373  0.041  2.001 -1.922  0.930  3.334  2.589  9.565  17.181 *
2017-09-30T12:47:37.000Z G  43.616857 -71.166035 589.566948 0.00 0 149 *
2017-09-30T12:47:37.000Z A 842 -3.217  0.044  2.158 -2.040  0.971  3.452  2.864  9.473  16.828 *
2017-09-30T12:47:38.000Z A 838 -3.295  0.053  2.197 -2.275  0.934  3.295  3.177  9.447  17.613 *
2017-09-30T12:47:39.000Z A 821 -3.295  0.049  2.236 -1.844  0.917  3.295  2.628  9.470  17.456 *
2017-09-30T12:47:40.000Z A 844 -3.256  0.043  2.118 -2.197  0.890  3.099  2.785  9.531  17.181 *
2017-09-30T12:47:41.000Z A 805 -3.295  0.065  2.236 -2.510  0.914  3.217  2.197  9.480  17.495 *
2017-09-30T12:47:42.000Z A 845 -3.452  0.057  2.118 -2.001  0.882  3.373  2.903  9.556  17.613 *
2017-09-30T12:47:43.000Z A 840 -3.256  0.074  2.432 -2.118  0.943  3.177  2.628  9.378  17.103 *
2017-09-30T12:47:44.000Z A 820 -3.648  0.074  2.432 -2.079  0.920  3.373  2.746  9.496  17.417 *
2017-09-30T12:47:45.000Z A 841 -3.570  0.036  2.471 -2.197  0.927  3.138  2.707  9.524  17.181 *
2017-09-30T12:47:46.000Z A 822 -3.413  0.046  2.432 -2.275  0.925  3.334  2.393  9.425  17.338 *
2017-09-30T12:47:47.000Z A 843 -3.687  0.067  2.118 -1.608  0.880  3.373  2.942  9.449  17.691 *
2017-09-30T12:47:48.000Z A 839 -3.138  0.065  2.314 -2.079  0.902  3.099  2.981  9.512  17.024 *
2017-09-30T12:47:49.000Z A 822 -3.334  0.041  2.393 -2.471  0.903  3.334  2.746  9.495  17.613 *
2017-09-30T12:47:50.000Z A 729 -3.609  0.082  2.667 -2.001  0.888  3.334  2.589  9.409  17.181 *
2017-09-30T12:47:51.000Z A 823 -3.177  0.064  2.471 -1.844  0.923  2.981  2.510  9.492  17.299 *
2017-09-30T12:47:52.000Z A 843 -4.197  0.028  2.197 -2.118  0.884  3.256  2.785  9.577  17.377 *
2017-09-30T12:47:53.000Z A 838 -3.295  0.068  2.432 -1.883  0.913  3.334  2.354  9.480  17.024 *
2017-09-30T12:47:54.000Z A 819 -3.413  0.041  2.275 -2.275  0.918  3.060  2.824  9.612  17.417 *
2017-09-30T12:47:55.000Z A 844 -3.766  0.056  2.393 -2.040  0.874  3.413  2.981  9.519  17.456 *
2017-09-30T12:47:56.000Z A 802 -3.413  0.063  2.236 -2.118  0.886  2.981  2.864  9.446  17.142 *
2017-09-30T12:47:57.000Z A 844 -3.727  0.048  2.667 -1.804  0.902  3.295  2.864  9.550  17.534 *
2017-09-30T12:47:58.000Z A 838 -3.177  0.065  2.197 -2.667  0.874  3.256  2.824  9.498  17.652 *
2017-09-30T12:47:59.000Z A 822 -3.138  0.064  2.275 -2.079  0.918  3.177  2.746  9.564  16.828 *
2017-09-30T12:48:00.000Z A 844 -3.256  0.067  2.118 -2.158  0.878  3.334  3.177  9.539  17.377 *
2017-09-30T12:48:01.000Z A 822 -3.373  0.046  2.040 -1.922  0.919  3.373  2.864  9.521  17.142 *
2017-09-30T12:48:02.000Z A 844 -3.530  0.055  2.314 -1.804  0.919  3.138  2.667  9.482  17.338 *
2017-09-30T12:48:03.000Z A 839 -3.530  0.068  2.079 -1.883  0.919  3.256  2.550  9.487  17.377 *
2017-09-30T12:48:04.000Z A 816 -3.530  0.077  2.354 -2.001  0.915  3.452  2.942  9.438  16.514 *
2017-09-30T12:48:05.000Z A 843 -3.256  0.033  2.667 -2.275  0.915  3.373  2.864  9.585  17.221 *
2017-09-30T12:48:06.000Z A 820 -3.256  0.022  1.961 -2.118  0.873  3.138  2.550  9.621  17.495 *
2017-09-30T12:48:07.000Z A 843 -3.609  0.057  2.471 -2.001  0.884  2.981  2.864  9.535  17.181 *
2017-09-30T12:48:08.000Z A 833 -3.491  0.086  2.197 -2.197  0.908  3.177  2.864  9.505  17.927 *
2017-09-30T12:48:09.000Z A 821 -3.256  0.036  2.628 -2.354  0.915  3.687  2.667  9.534  17.534 *
2017-09-30T12:48:10.000Z A 842 -3.334  0.091  2.314 -2.393  0.887  3.020  2.510  9.500  17.417 *
2017-09-30T12:48:11.000Z A 828 -3.256  0.080  2.236 -2.589  0.890  3.687  2.746  9.511  17.456 *
2017-09-30T12:48:12.000Z A 845 -3.530  0.050  2.393 -1.961  0.938  3.491  2.785  9.431  17.377 *
2017-09-30T12:48:13.000Z A 817 -3.609  0.093  2.667 -2.001  0.909  3.491  2.903  9.365  17.338 *
2017-09-30T12:48:14.000Z A 821 -3.805  0.075  2.197 -2.001  0.919  3.217  2.942  9.483  17.456 *
2017-09-30T12:48:15.000Z A 840 -3.648  0.032  2.393 -2.942  0.865  3.217  2.589  9.568  16.710 *
2017-09-30T12:48:16.000Z A 824 -3.648  0.074  2.275 -2.158  0.873  3.413  2.746  9.538  18.044 *
2017-09-30T12:48:17.000Z A 843 -3.570  0.037  2.118 -2.158  0.921  3.334  2.942  9.487  17.417 *
2017-09-30T12:48:18.000Z A 839 -3.334  0.056  2.197 -2.158  0.935  3.177  2.903  9.539  17.534 *
2017-09-30T12:48:19.000Z A 822 -3.648  0.048  2.197 -1.883  0.892  3.256  2.550  9.506  17.848 *
2017-09-30T12:48:20.000Z A 843 -3.452  0.088  2.510 -2.393  0.943  3.177  2.707  9.427  17.652 *
2017-09-30T12:48:21.000Z A 822 -3.530  0.084  2.236 -2.628  0.923  3.138  2.589  9.481  16.985 *
2017-09-30T12:48:22.000Z A 843 -3.648  0.054  2.275 -1.844  0.908  3.373  2.824  9.517  17.142 *
2017-09-30T12:48:23.000Z A 840 -3.687  0.071  2.354 -1.961  0.892  3.060  3.217  9.429  16.358 *
2017-09-30T12:48:24.000Z A 822 -3.491  0.056  2.236 -1.883  0.894  3.177  2.824  9.563  17.064 *
2017-09-30T12:48:25.000Z A 842 -2.903  0.080  2.118 -2.118  0.906  3.256  2.785  9.489  16.632 *
2017-09-30T12:48:26.000Z A 808 -3.256  0.041  2.275 -2.197  0.929  3.334  2.746  9.467  16.671 *
2017-09-30T12:48:27.000Z A 844 -3.217  0.069  2.275 -2.001  0.944  3.256  2.432  9.519  17.181 *
2017-09-30T12:48:28.000Z A 837 -2.942  0.077  2.550 -2.040  0.891  3.099  2.550  9.532  16.710 *
2017-09-30T12:48:29.000Z A 820 -3.256  0.073  2.236 -2.040  0.922  3.334  2.707  9.367  17.417 *
2017-09-30T12:48:30.000Z A 843 -3.491  0.034  2.158 -2.158  0.936  3.452  2.864  9.541  17.534 *
2017-09-30T12:48:31.000Z A 826 -3.020  0.063  2.275 -2.079  0.887  3.295  2.903  9.471  16.907 *
2017-09-30T12:48:32.000Z A 840 -3.217  0.059  2.236 -1.844  0.909  3.334  2.903  9.581  17.495 *
2017-09-30T12:48:33.000Z A 837 -3.530  0.066  2.275 -2.197  0.885  3.373  2.471  9.426  16.946 *
2017-09-30T12:48:34.000Z A 822 -3.217  0.057  2.746 -2.040  0.916  3.020  2.746  9.510  17.338 *
2017-09-30T12:48:35.000Z A 843 -3.334  0.065  2.275 -2.628  0.906  3.413  2.707  9.433  16.907 *
2017-09-30T12:48:36.000Z A 820 -3.177  0.099  2.275 -2.197  0.896  3.099  3.099  9.378  16.789 *
2017-09-30T12:48:37.000Z G  43.616843 -71.166053 586.286108 0.00 0 181 *
2017-09-30T12:48:37.000Z A 842 -3.295  0.021  2.354 -2.550  0.923  3.177  2.903  9.577  17.260 *
2017-09-30T12:48:38.000Z A 836 -3.727  0.063  2.158 -1.961  0.880  3.177  2.942  9.506  17.927 *
2017-09-30T12:48:37.000Z A 825 -3.452  0.107  2.471 -1.922  0.895  3.020  2.707  9.385  16.907 *
2017-09-30T12:48:38.000Z A 826 -3.648  0.025  2.314 -2.118  0.939  3.256  2.550  9.529  17.534 *
2017-09-30T12:48:39.000Z A 826 -3.295  0.031  2.471 -2.079  0.906  3.295  2.785  9.576  17.221 *
2017-09-30T12:48:40.000Z A 841 -3.491  0.071  2.471 -1.922  0.917  3.138  2.667  9.438  17.024 *
2017-09-30T12:48:41.000Z A 837 -3.570  0.102  2.197 -2.118  0.868  3.295  2.785  9.542  17.377 *
2017-09-30T12:48:42.000Z A 821 -3.217  0.033  2.510 -2.001  0.921  3.099  2.981  9.601  17.064 *
2017-09-30T12:48:43.000Z A 844 -3.491  0.043  2.275 -2.040  0.894  3.138  2.824  9.490  17.260 *
2017-09-30T12:48:44.000Z A 823 -3.648  0.049  2.236 -1.961  0.903  3.295  2.942  9.577  17.534 *
2017-09-30T12:48:45.000Z A 843 -3.256  0.051  2.197 -2.550  0.925  3.256  2.667  9.554  17.260 *
2017-09-30T12:48:46.000Z A 837 -3.334  0.072  2.275 -2.393  0.898  3.609  2.707  9.434  17.377 *
2017-09-30T12:48:47.000Z A 824 -3.805  0.052  2.471 -2.314  0.941  3.295  2.903  9.471  17.691 *
2017-09-30T12:48:48.000Z A 841 -3.766  0.064  2.432 -2.158  0.898  3.334  2.707  9.509  16.867 *
2017-09-30T12:48:49.000Z A 823 -3.491  0.050  2.432 -2.275  0.920  3.256  2.550  9.444  17.534 *
2017-09-30T12:48:50.000Z A 841 -3.334  0.055  2.314 -2.040  0.957  3.334  2.785  9.445  17.024 *
2017-09-30T12:48:51.000Z A 839 -3.295  0.064  2.275 -2.197  0.921  3.138  2.589  9.536  18.005 *
2017-09-30T12:48:52.000Z A 821 -3.766  0.034  2.275 -2.001  0.944  3.452  2.785  9.521  17.338 *
2017-09-30T12:48:53.000Z A 844 -3.805  0.083  2.354 -2.314  0.904  3.099  2.824  9.476  16.867 *
2017-09-30T12:48:54.000Z A 826 -3.530  0.083  2.158 -2.158  0.898  3.413  2.903  9.458  17.142 *
2017-09-30T12:48:55.000Z A 822 -3.452  0.081  2.354 -2.118  0.897  3.609  2.471  9.393  17.613 *
2017-09-30T12:48:56.000Z A 836 -3.452  0.062  2.158 -2.432  0.907  2.981  2.236  9.486  16.710 *
2017-09-30T12:48:57.000Z A 823 -3.766  0.046  2.275 -1.765  0.926  3.295  2.942  9.495  17.377 *
2017-09-30T12:48:58.000Z A 843 -3.060  0.064  2.432 -2.354  0.885  3.217  2.471  9.503  16.867 *
2017-09-30T12:48:59.000Z A 825 -3.687  0.013  2.236 -2.040  0.896  3.217  2.628  9.614  17.573 *
2017-09-30T12:49:00.000Z A 843 -3.687  0.034  2.236 -2.314  0.913  3.373  2.471  9.530  17.495 *
2017-09-30T12:49:01.000Z A 835 -3.452  0.070  2.589 -2.158  0.902  3.334  2.824  9.429  17.142 *
2017-09-30T12:49:02.000Z A 824 -3.570  0.056  2.275 -2.275  0.892  3.217  2.864  9.516  17.417 *
2017-09-30T12:49:03.000Z A 843 -3.413  0.007  2.275 -2.197  0.936  3.256  2.981  9.570  17.573 *
2017-09-30T12:49:04.000Z A 824 -3.295  0.089  2.471 -1.844  0.944  3.177  2.942  9.441  17.064 *
2017-09-30T12:49:05.000Z A 839 -3.256  0.047  2.197 -2.118  0.891  3.295  2.903  9.568  17.024 *
2017-09-30T12:49:06.000Z A 836 -3.177  0.057  2.432 -2.236  0.924  3.256  2.942  9.525  17.221 *
